id,image_code,filename,photo_g,photo_unit,photo_src,from_human,has_reading,evidence_is_label,ml_rule_applied,pkg_text,pkg_qty,pkg_unit,has_pkg_qty,mL_rule_pending,pkg_seen,raw_tick,raw_weight,corrected_weight,pub_unit,pub_rule,pull_item,harmonized_nsu_unit,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,v_hum,raw_hum,reading_source,h_glare_flag,h_notes,v_hir,v_son,v_swp,v_sc1,v_rsc,v_hai,g_hum,g_hir,g_son,g_swp,g_sc1,g_rsc,g_hai,type_son,type_hir,type_swp,type_sc1,type_rsc,type_hai,leg_son,leg_hir,leg_swp,leg_sc1,leg_rsc,leg_hai,pkg_son,pkg_hir,pkg_swp,pkg_sc1,pkg_rsc,pkg_hai,item_nsu_hetero_type
6129,1773726373086,1773726373086.jpg,130,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.13,130,g,log10 median,camote tops,bugkos,ILOILO,CABATUAN,Tabucan Talipapa,2 Angels Store,GU92TZR8,,,,,,,,.13,,,,,,,130,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6130,1773799865655,1773799865655.jpg,270,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.27000001,270,g,log10 median,camote tops,bugkos,ILOILO,CABATUAN,Roadside,Sisa Store,JXGLB5XC,,,,,,,,.27,,,,,,,270,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6134,1778895236453,1778895236453.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.815,815,g,log10 median,camote tops,bundle,ILOILO,CABATUAN,Tabucan Talipapa,LRRJ VEGGIES and MORE,L6R9KU8I,,,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,,ambiguous,,,,,,,,,,medium_size
6136,1773714159551,1773714159551.jpg,735,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.73500001,735,g,log10 median,camote tops,bundle,ILOILO,CABATUAN,Cabatuan Public Market,Maya Store,ZOBPY45O,,,,,,,,.735,,,,,,,735,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6137,1773798921921,1773798921921.jpg,385,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.33500001,335,g,log10 median,camote,bilog,ILOILO,CABATUAN,Roadside,Princess Store,30GNY4C6,,,,,,,,.385,,,,,,,385,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6138,1773709358642,1773709358642.jpg,75,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.075000003,75,g,log10 median,camote,bilog,ILOILO,CABATUAN,San Miguel Public Market,Barrios Stall,68YJDZJL,,,,,,,,.075,,,,,,,75,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6139,1773709378840,1773709378840.jpg,155,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.155,155,g,log10 median,camote,bilog,ILOILO,CABATUAN,San Miguel Public Market,Barrios Stall,68YJDZJL,,,,,,,,.155,,,,,,,155,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6143,1773708302284,1773708302284.jpg,100,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.1,100,g,log10 median,camote,bilog,ILOILO,CABATUAN,San Miguel Public Market,Sherwin Collantes,MD3J987K,,,,,,,,.1,,,,,,,100,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6144,1773708330265,1773708330265.jpg,225,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.22499999,225,g,log10 median,camote,bilog,ILOILO,CABATUAN,San Miguel Public Market,Sherwin Collantes,MD3J987K,,,,,,,,.225,,,,,,,225,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6145,1773708349461,1773708349461.jpg,270,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.27000001,270,g,log10 median,camote,bilog,ILOILO,CABATUAN,San Miguel Public Market,Sherwin Collantes,MD3J987K,,,,,,,,.27,,,,,,,270,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6146,1773710159932,1773710159932.jpg,80,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.079999998,80,g,log10 median,camote,bilog,ILOILO,CABATUAN,Cabatuan Public Market,Bretan̈a Store,VL556HYH,,,,,,,,.08,,,,,,,80,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6147,1773710185455,1773710185455.jpg,125,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.125,125,g,log10 median,camote,bilog,ILOILO,CABATUAN,Cabatuan Public Market,Bretan̈a Store,VL556HYH,,,,,,,,.125,,,,,,,125,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6148,1773710208725,1773710208725.jpg,215,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.215,215,g,log10 median,camote,bilog,ILOILO,CABATUAN,Cabatuan Public Market,Bretan̈a Store,VL556HYH,,,,,,,,.215,,,,,,,215,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6149,1773799726236,1773799726236.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.1,100,g,log10 median,camote,bilog,ILOILO,CABATUAN,Roadside,Sisa Store,XFMFP3OQ,,,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,,not_visible,,,,,,,,,,small_size
6150,1773799754040,1773799754040.jpg,245,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.245,245,g,log10 median,camote,bilog,ILOILO,CABATUAN,Roadside,Sisa Store,XFMFP3OQ,,,,,,,,.245,,,,,,,245,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6151,1773799808080,1773799808080.jpg,446,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.44499999,445,g,log10 median,camote,bilog,ILOILO,CABATUAN,Roadside,Sisa Store,XFMFP3OQ,,,,,,,,.446,,,,,,,446,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6152,1773800416323,1773800416323.jpg,140,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.14,140,g,log10 median,camote,bilog,ILOILO,CABATUAN,Roadside,Linero Store,ZST77B4K,,,,,,,,.14,,,,,,,140,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6153,1773709262456,1773709262456.jpg,100,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.1,100,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,San Miguel Public Market,Barrios Stall,3D8FZ904,,,,,,,,.1,,,,,,,100,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6154,1773709282828,1773709282828.jpg,170,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.17,170,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,San Miguel Public Market,Barrios Stall,3D8FZ904,,,,,,,,.17,,,,,,,170,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6155,1773727630807,1773727630807.jpg,100,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.1,100,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,Tabucan Talipapa,J-L Vegetable Stand,7JD4NQEP,,,,,,,,.1,,,,,,,100,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6156,1773727661735,1773727661735.jpg,130,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.13,130,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,Tabucan Talipapa,J-L Vegetable Stand,7JD4NQEP,,,,,,,,.13,,,,,,,130,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6157,1773727684484,1773727684484.jpg,140,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.14,140,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,Tabucan Talipapa,J-L Vegetable Stand,7JD4NQEP,,,,,,,,.14,,,,,,,140,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6161,1773706616800,1773706616800.jpg,85,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.085000001,85,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,San Miguel Public Market,Anica Sari Sari and Vegetable,BHRE2QQ5,,,,,,,,.085,,,,,,,85,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6162,1773706650413,1773706650413.jpg,180,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.18000001,180,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,San Miguel Public Market,Anica Sari Sari and Vegetable,BHRE2QQ5,,,,,,,,.18,,,,,,,180,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6163,1773706675174,1773706675174.jpg,305,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.30500001,305,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,San Miguel Public Market,Anica Sari Sari and Vegetable,BHRE2QQ5,,,,,,,,.305,,,,,,,305,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6164,1773799647559,1773799647559.jpg,110,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.11,110,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,Roadside,Sisa Store,LUHGHVSD,,,,,,,,.11,,,,,,,110,,,,,,scale_with_item,,,,,,probable,,,,,,,,,,small_size
6165,1773799670502,1773799670502.jpg,178,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.17,170,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,Roadside,Sisa Store,LUHGHVSD,,,,,,,,.178,,,,,,,178,,,,,,scale_with_item,,,,,,probable,,,,,,,,,,medium_size
6166,1773708204305,1773708204305.jpg,95,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.094999999,95,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,San Miguel Public Market,Sherwin Collantes,MOZ2BMOF,,,,,,,,.095,,,,,,,95,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6167,1773708224124,1773708224124.jpg,210,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.20999999,210,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,San Miguel Public Market,Sherwin Collantes,MOZ2BMOF,,,,,,,,.21,,,,,,,210,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6168,1773708244006,1773708244006.jpg,400,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.40000001,400,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,San Miguel Public Market,Sherwin Collantes,MOZ2BMOF,,,,,,,,.4,,,,,,,400,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6169,1773800348557,1773800348557.jpg,150,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.15000001,150,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,Roadside,Linero Store,OIPLZBBY,,,,,,,,.15,,,,,,,150,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6170,1773800369197,1773800369197.jpg,180,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.18000001,180,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,Roadside,Linero Store,OIPLZBBY,,,,,,,,.18,,,,,,,180,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6171,1778895373926,1778895373926.jpg,230,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.23,230,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,Tabucan Talipapa,LRRJ VEGGIES and MORE,S91BIV8O,,,,,,,,.23,,,,,,,230,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6172,1773812140109,1773812140109.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.19499999,195,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,Tabucan Talipapa,Montinola Store,SH9578FD,,,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,,ambiguous,,,,,,,,,,small_size
6173,1773812164406,1773812164406.jpg,250,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.25,250,g,log10 median,carrot,pieces or units,ILOILO,CABATUAN,Tabucan Talipapa,Montinola Store,SH9578FD,,,,,,,,.25,,,,,,,250,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6174,1773798851157,1773798851157.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.13,130,g,log10 median,carrot,putos (mix vegetable),ILOILO,CABATUAN,Roadside,Princess Store,2I4EHHCQ,,,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,,ambiguous,,,,,,,,,,small_size
6175,1773800571177,1773800571177.jpg,160,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.16,160,g,log10 median,carrot,putos (mix vegetable),ILOILO,CABATUAN,Roadside,Linero Store,44VV68BH,,,,,,,,.16,,,,,,,160,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6176,1773710298188,1773710298188.jpg,200,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.2,200,g,log10 median,carrot,putos (mix vegetable),ILOILO,CABATUAN,San Miguel Public Market,Bretan̈a Store,8UD1I8ZE,,,,,,,,.2,,,,,,,200,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6177,1773708479965,1773708479965.jpg,170,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.17,170,g,log10 median,carrot,putos (mix vegetable),ILOILO,CABATUAN,San Miguel Public Market,Sherwin Collantes,ALYD15TK,,,,,,,,.17,,,,,,,170,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6178,1773799978535,1773799978535.jpg,130,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.13,130,g,log10 median,carrot,putos (mix vegetable),ILOILO,CABATUAN,Roadside,Sisa Store,P31F0K79,,,,,,,,.13,,,,,,,130,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6179,1773706870198,1773706870198.jpg,140,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.14,140,g,log10 median,carrot,putos (mix vegetable),ILOILO,CABATUAN,San Miguel Public Market,Anica Sari Sari and Vegetable,R6H71I0C,,,,,,,,.14,,,,,,,140,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6185,1773812805842,1773812805842.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.029999999,30,g,log10 median,"crackers, cookies, buiscuits, chips/curls",pieces or units,ILOILO,CABATUAN,Tabucan Talipapa,Montinola Store,1NDAQXH2,,,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,,not_visible,,,,,,,,,,small_size
6186,1773801973728,1773801973728.jpg,35,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.035,35,g,log10 median,"crackers, cookies, buiscuits, chips/curls",pieces or units,ILOILO,CABATUAN,Roadside,Riza Gene Store,B2ZZZ8L1,,,,,,,,.035,,,,,,,35,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6187,1773802465492,1773802465492.jpg,25,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.025,25,g,log10 median,"crackers, cookies, buiscuits, chips/curls",pieces or units,ILOILO,CABATUAN,Roadside,Kusina Store,O0RD1798,,,,,,,,.025,,,,,,,25,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6188,1773802488482,1773802488482.jpg,60,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.059999999,60,g,log10 median,"crackers, cookies, buiscuits, chips/curls",pieces or units,ILOILO,CABATUAN,Roadside,Kusina Store,O0RD1798,,,,,,,,.06,,,,,,,60,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6189,1773802519770,1773802519770.jpg,100,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.1,100,g,log10 median,"crackers, cookies, buiscuits, chips/curls",pieces or units,ILOILO,CABATUAN,Roadside,Kusina Store,O0RD1798,,,,,,,,.1,,,,,,,100,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6190,1773809305663,1773809305663.jpg,305,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.30500001,305,g,log10 median,"crackers, cookies, buiscuits, chips/curls",pack,ILOILO,CABATUAN,San Miguel Public Market,Grocers E Grocery Store,P30OZCDR,,,,,,,,.305,,,,,,,305,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6191,1773809326316,1773809326316.jpg,335,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.33500001,335,g,log10 median,"crackers, cookies, buiscuits, chips/curls",pack,ILOILO,CABATUAN,San Miguel Public Market,Grocers E Grocery Store,P30OZCDR,,,,,,,,.335,,,,,,,335,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6192,1773801717143,1773801717143.jpg,355,g,sonnet hi-res,0,1,0,0,,,,0,0,0,grams (g),.35499999,355,g,log10 median,"crackers, cookies, buiscuits, chips/curls",pack,ILOILO,CABATUAN,Roadside,Riza Gene Store,Y9LG1KVC,,,,,,.355,.355,,,,.355,,355,355,,,,355,scale_with_item,scale_with_item,,,,scale_with_item,clear,clear,,,,clear,,,,,,,small_size
6193,1773812716719,1773812716719.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.26499999,265,g,log10 median,"crackers, cookies, buiscuits, chips/curls",putos,ILOILO,CABATUAN,Tabucan Talipapa,Montinola Store,GNX7B1XB,,,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,,not_visible,,,,,,,,,,small_size
6194,1773711409747,1773711409747.jpg,630,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.63,630,g,log10 median,fresh fish,pieces or units,ILOILO,CABATUAN,Cabatuan Public Market,Genalyn Malaga Fish Retailer,1DBL2J1Y,,,,,,,,.63,,,,,,,630,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6195,1773800623728,1773800623728.jpg,530,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.52999997,530,g,log10 median,fresh fish,pieces or units,ILOILO,CABATUAN,Roadside,Linero Store,1N8DDHJM,,,,,,,,.53,,,,,,,530,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6196,1773712164338,1773712164338.jpg,495,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.495,495,g,log10 median,fresh fish,pieces or units,ILOILO,CABATUAN,Cabatuan Public Market,Caspe Fish Stand,1SPWI4UL,,,,,,,,.495,,,,,,,495,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6197,1773712186913,1773712186913.jpg,590,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.58999997,590,g,log10 median,fresh fish,pieces or units,ILOILO,CABATUAN,Cabatuan Public Market,Caspe Fish Stand,1SPWI4UL,,,,,,,,.59,,,,,,,590,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6198,1773711879584,1773711879584.jpg,335,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.33500001,335,g,log10 median,fresh fish,pieces or units,ILOILO,CABATUAN,Cabatuan Public Market,Karen Fish Stall,W0UZNB05,,,,,,,,.335,,,,,,,335,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6199,1773711910401,1773711910401.jpg,350,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.34999999,350,g,log10 median,fresh fish,pieces or units,ILOILO,CABATUAN,Cabatuan Public Market,Karen Fish Stall,W0UZNB05,,,,,,,,.35,,,,,,,350,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6200,1773711932716,1773711932716.jpg,680,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.68000001,680,g,log10 median,fresh fish,pieces or units,ILOILO,CABATUAN,Cabatuan Public Market,Karen Fish Stall,W0UZNB05,,,,,,,,.68,,,,,,,680,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6201,1773812900757,1773812900757.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.059999999,60,g,log10 median,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,ILOILO,CABATUAN,Tabucan Talipapa,Montinola Store,LQLZX3ND,,,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,,not_visible,,,,,,,,,,small_size
6202,1773810007262,1773810007262.jpg,95,g,human,1,1,0,0,,,,0,0,0,grams (g),.94999999,950,g,block governs,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,ILOILO,CABATUAN,Cabatuan Public Market,Loleng Ice Candy,Q8MK9FO9,.095,0.095,scale,0,,.095,.095,,,,.005,95,95,95,,,,5,scale_with_item,scale_with_item,,,,scale_with_item,clear,clear,,,,clear,,,,,,,small_size
6203,1773806888949,1773806888949.jpg,380,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.38,380,g,log10 median,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,ILOILO,CABATUAN,San Miguel Public Market,Lolits Store,H1IO5U9P,,,,,,,,.38,,,,,,,380,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6206,1773806700581,1773806700581.jpg,200,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.2,200,g,log10 median,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,ILOILO,CABATUAN,Cabatuan Public Market,Lolits Store,YHJPZDSK,,,,,,,,.2,,,,,,,200,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6208,1773804233190,1773804233190.jpg,550,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.55000001,550,g,block governs,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,ILOILO,CABATUAN,Roadside,Marvels Pizza,OX8MW69Z,,,,,,,,.55,,,,,,,550,,,,,,scale_with_item,,,,,,probable,,,,,,,,,,large_size
6209,1773809131999,1773809131999.jpg,495,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.495,495,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ILOILO,CABATUAN,San Miguel Public Market,Grocers E Grocery Store,41ZTGQLQ,,,,,,,,.495,,,,,,,495,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6210,1773809154995,1773809154995.jpg,660,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.66000003,660,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ILOILO,CABATUAN,San Miguel Public Market,Grocers E Grocery Store,41ZTGQLQ,,,,,,,,.66,,,,,,,660,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6211,1773812272836,1773812272836.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.5,500,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ILOILO,CABATUAN,Tabucan Talipapa,Montinola Store,4N0GTVNM,,,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,,ambiguous,,,,,,,,,,small_size
6212,1773802701911,1773802701911.jpg,500,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.5,500,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ILOILO,CABATUAN,Roadside,Kusina Store,TZFVULE6,,,,,,,,.5,,,,,,,500,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6213,1773802729193,1773802729193.jpg,685,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.685,685,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ILOILO,CABATUAN,Roadside,Kusina Store,TZFVULE6,,,,,,,,.6850000000000001,,,,,,,685,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6214,1773812324218,1773812324218.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.67000002,670,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ILOILO,CABATUAN,Tabucan Talipapa,Montinola Store,VN70PIJI,,,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,,ambiguous,,,,,,,,,,medium_size
6215,1773812421087,1773812421087.jpg,,,,0,0,0,0,,,,0,0,0,Litres (L),.0012150001,1215,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ILOILO,CABATUAN,Tabucan Talipapa,Montinola Store,3ZOAQIQA,,,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,,ambiguous,,,,,,,,,,large_size
6216,1773802824028,1773802824028.jpg,1245,g,sonnet sweep,0,1,0,0,,,,0,0,0,Kilograms (Kgs),1.245,1245,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ILOILO,CABATUAN,Roadside,Kusina Store,T44MX0QM,,,,,,,,1.245,,,,,,,1245,,,,,,scale_with_item,,,,,,probable,,,,,,,,,,large_size
6217,1773727834863,1773727834863.jpg,700,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.69999999,700,g,log10 median,loaf bread,large packs,ILOILO,CABATUAN,Tabucan Talipapa,J-L Vegetable Stand,ZRN88C33,,,,,,,,.7,,,,,,,700,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6218,1773812556318,1773812556318.jpg,295,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.29499999,295,g,log10 median,loaf bread,small packs,ILOILO,CABATUAN,Tabucan Talipapa,Montinola Store,9GTBMYVF,,,,,,,,.295,,,,,,,295,,,,,,scale_with_item,,,,,,probable,,,,,,,,,,small_size
6219,1773727914271,1773727914271.jpg,450,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.44999999,450,g,log10 median,loaf bread,small packs,ILOILO,CABATUAN,Tabucan Talipapa,J-L Vegetable Stand,MQHJ5TI5,,,,,,,,.45,,,,,,,450,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
6220,1773808941897,1773808941897.jpg,675,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.67500001,675,g,log10 median,loaf bread,large packs,ILOILO,CABATUAN,San Miguel Public Market,Grocers E Grocery Store,8IAS2AC7,,,,,,,,.675,,,,,,,675,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6221,1773801550035,1773801550035.jpg,670,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.67000002,670,g,log10 median,loaf bread,large packs,ILOILO,CABATUAN,Roadside,Riza Gene Store,DYXVS7WY,,,,,,,,.67,,,,,,,670,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6222,1773812504533,1773812504533.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.68000001,680,g,log10 median,loaf bread,large packs,ILOILO,CABATUAN,Tabucan Talipapa,Montinola Store,MZGJZQQB,,,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,,not_visible,,,,,,,,,,large_size
6223,1773802325114,1773802325114.jpg,665,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.66500002,665,g,log10 median,loaf bread,large packs,ILOILO,CABATUAN,Roadside,Kusina Store,PC55I14R,,,,,,,,.665,,,,,,,665,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
6226,1773802260009,1773802260009.jpg,475,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.47499999,475,g,log10 median,loaf bread,medium packs,ILOILO,CABATUAN,Roadside,Kusina Store,R91UVNTI,,,,,,,,.475,,,,,,,475,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
6227,1773808882865,1773808882865.jpg,475,g,sonnet sweep,0,1,0,0,Net Wt. 640 g,640,g,1,0,1,grams (g),.47499999,475,g,log10 median,loaf bread,medium packs,ILOILO,CABATUAN,Cabatuan Public Market,Grocers E Grocery Store,35XF19AG,,,,,,,,.475,,,,,,,475,,,,,,scale_with_item,,,,,,clear,,,,,,Net Wt. 640 g,,,,medium_size
