id,image_code,rule_verdict,photo_g,photo_unit,photo_src,from_human,corrected_weight,ratio,offby,raw_tick,raw_weight,pub_unit,pub_rule,dimension_unexpressed,mL_rule_pending,pull_item,harmonized_nsu_unit,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,filename,has_reading,pkg_seen,v_hum,raw_hum,reading_source,h_glare_flag,h_notes,v_hir,v_son,v_swp,v_rsc,v_hai,g_hum,g_hir,g_son,g_swp,g_rsc,g_hai,type_son,type_hir,type_swp,type_rsc,type_hai,leg_son,leg_hir,leg_swp,leg_rsc,leg_hai,pkg_son,pkg_hir,pkg_swp,pkg_rsc,pkg_hai,item_nsu_hetero_type,no_published,band,hband
6429,1774053509590,confirm,190,g,sonnet sweep,0,190,1,1,grams (g),.19,g,log10 median,0,0,camote,bilog,ILOILO,CARLES,Carles Public market,Gina vegetable,F28WIO9U,1774053509590.jpg,1,0,,,,,,,,.19,,,,,,190,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9435,1773726862367,confirm,205,g,sonnet sweep,0,205,1,1,grams (g),.205,g,log10 median,0,0,camote,bilog,ILOILO,SAN RAFAEL,San Rafael Public Market,Aylin Sari Sari Store,5Q6OGIIN,1773726862367.jpg,1,0,,,,,,,,.205,,,,,,205,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
1604,1777005819149,confirm,1305,g,sonnet sweep,0,1305,1,1,Kilograms (Kgs),1305,g,log10 median,0,0,chicken,whole (chicken),ANTIQUE,BARBAZA,Brgy.palma barbaza roadside,Mels meatshop,12KE8TZK,1777005819149.jpg,1,0,,,,,,,,1.305,,,,,,1305,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
2648,1776216379732,confirm,155,g,sonnet sweep,0,155,1,1,grams (g),.155,g,log10 median,0,0,carrot,pieces or units,ANTIQUE,PATNONGON,Patnungon Public Market,Karen Canja Store,BWPVG9V7,1776216379732.jpg,1,0,,,,,,,,.155,,,,,,155,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9812,1773910058890,confirm,160,g,sonnet sweep,0,160,1,1,grams (g),.16,g,log10 median,0,0,fresh fish,pieces or units,ILOILO,SARA,talipapa,none,WBZ2RY61,1773910058890.jpg,1,0,,,,,,,,.16,,,,,,160,,,,,scale_with_item,,,,,clear,,,,,,,,mp50_price,0,,
6414,1774049135143,confirm,735,g,sonnet sweep,0,735,1,1,grams (g),.73500001,g,log10 median,0,0,cabbage,pieces or units,ILOILO,CARLES,Carles Public Market,Mimi Store,D2CUZDXR,1774049135143.jpg,1,0,,,,,,,,.735,,,,,,735,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
912,1777428200235,confirm,365,g,sonnet sweep,0,365,1,1,grams (g),.36500001,g,log10 median,0,0,mango,pieces or units,AKLAN,MAKATO,Makato Public Market,Rashel Fruit Stand,FUDEWOAC,1777428200235.jpg,1,0,,,,,,,,.365,,,,,,365,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
6101,1773798724393,confirm,285,g,sonnet sweep,0,285,1,1,grams (g),.285,g,log10 median,0,0,cabbage,pieces or units,ILOILO,CABATUAN,Roadside,Princess Store,6PHKI57L,1773798724393.jpg,1,0,,,,,,,,.285,,,,,,285,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
8979,1773971795937,confirm,60,g,sonnet sweep,0,60,1,1,grams (g),.059999999,g,log10 median,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,ILOILO,SAN DIONISIO,San dionisio roadside,Main store,VAWJ3KO6,1773971795937.jpg,1,0,,,,,,,,.06,,,,,,60,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9559,1773880891110,confirm,190,g,sonnet sweep,0,190,1,1,grams (g),.19,g,log10 median,0,0,camote,bilog,ILOILO,SANTA BARBARA,Sta.Barbara. Public Market,Bernadette Vegetable Stand,Q962YRPD,1773880891110.jpg,1,0,,,,,,,,.19,,,,,,190,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9693,1773902858887,confirm,200,g,sonnet sweep,0,200,1,1,grams (g),.2,g,log10 median,0,0,mango,pieces or units,ILOILO,SANTA BARBARA,Balabag Talipapa,Wendel Store,0X0DBGJD,1773902858887.jpg,1,0,,,,,,,,.2,,,,,,200,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9547,1773968660085,confirm,165,g,sonnet sweep,0,165,1,1,grams (g),.16500001,g,log10 median,0,0,camote tops,bugkos,ILOILO,SANTA BARBARA,Zone1Arroyo St.Sta Barbara,Froilyn Variety Store Wholesale and Retail,URYQBFT6,1773968660085.jpg,1,0,,,,,,,,.165,,,,,,165,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
115,1778125057244,confirm,95,g,sonnet sweep,0,95,1,1,grams (g),.094999999,g,log10 median,0,0,chicken,pieces or units,AKLAN,BANGA,Jumarap Banga Roadside,Nervar Store,T535IY7Q,1778125057244.jpg,1,0,,,,,,,,.095,,,,,,95,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
4121,1775875067397,confirm,180,g,sonnet sweep,0,180,1,1,grams (g),.18000001,g,log10 median,0,0,camote tops,bugkos,CAPIZ,MAMBUSAO,Mambusao Public Market,Junalyn Vegetable,NDQJGJVT,1775875067397.jpg,1,0,,,,,,,,.18,,,,,,180,,,,,scale_with_item,,,,,clear,,,,,,,,municipality_median,0,,
6955,1778111542124,confirm,140,g,sonnet sweep,0,140,1,1,grams (g),.14,g,log10 median,0,0,carrot,pieces or units,ILOILO,DUMANGAS,roadside,Janet Store,8P2ZK7L0,1778111542124.jpg,1,0,,,,,,,,.14,,,,,,140,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
5092,1773715357404,confirm,290,g,sonnet sweep,0,290,1,1,grams (g),.28999999,g,log10 median,0,0,"crackers, cookies, buiscuits, chips/curls",putos,ILOILO,AJUY,Ajuy public market,Aidan store,GA3MTPK3,1773715357404.jpg,1,0,,,,,,,,.29,,,,,,290,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
16,1778292568459,confirm,630,g,sonnet sweep,0,630,1,1,grams (g),.63,g,log10 median,0,0,carrot,pieces or units,AKLAN,ALTAVAS,Altavas Public Market,Arnel Store,2ZFVEU39,1778292568459.jpg,1,0,,,,,,,,.63,,,,,,630,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
816,1777421983412,confirm,100,g,sonnet sweep,0,100,1,1,grams (g),.1,g,log10 median,0,0,carrot,pieces or units,AKLAN,MAKATO,Makato Public Market,Odoy Vegetable Store,FZ0LTYMD,1777421983412.jpg,1,0,,,,,,,,.1,,,,,,100,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
4128,1775873488121,confirm,250,g,sonnet sweep,0,250,1,1,grams (g),.25,g,log10 median,0,0,carrot,pieces or units,CAPIZ,MAMBUSAO,Mambusao Public Market,Leah Dry Goods,CPY52ABD,1775873488121.jpg,1,0,,,,,,,,.25,,,,,,250,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
5164,1775868789555,confirm,350,g,sonnet sweep,0,350,1,1,grams (g),.34999999,g,log10 median,0,0,carrot,pieces or units,ILOILO,ALIMODIAN,Alimodian public market,Enriquita store,GWLFTIPJ,1775868789555.jpg,1,0,,,,,,,,.35,,,,,,350,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
7869,1773885905160,confirm,70,g,sonnet sweep,0,70,1,1,grams (g),.07,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,ILOILO,LEMERY,Lemery public market,Kurt and Carl Store,I3RZP5E2,1773885905160.jpg,1,0,,,,,,,,.07,,,,,,70,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
330,1777262323715,confirm,60,g,sonnet sweep,0,60,1,1,grams (g),.059999999,g,log10 median,0,0,camote,binilog,AKLAN,BURUANGA,Buruanga Public Market,Ma.Cristina Vegetable Stand,45SYAIT7,1777262323715.jpg,1,0,,,,,,,,.06,,,,,,60,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
650,1777690732490,confirm,495,g,sonnet sweep,0,495,1,1,grams (g),.495,g,block governs,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,AKLAN,LIBACAO,Paghari-on St.Poblacion Libacao Talipapa,Zaquita Carinderia,L9MM11TJ,1777690732490.jpg,1,0,,,,,,,,.495,,,,,,495,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
6171,1778895373926,confirm,230,g,sonnet sweep,0,230,1,1,grams (g),.23,g,log10 median,0,0,carrot,pieces or units,ILOILO,CABATUAN,Tabucan Talipapa,LRRJ VEGGIES and MORE,S91BIV8O,1778895373926.jpg,1,0,,,,,,,,.23,,,,,,230,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9506,1773723721844,confirm,290,g,sonnet sweep,0,290,1,1,grams (g),.28999999,g,log10 median,0,0,loaf bread,small packs,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,D73ZKWIJ,1773723721844.jpg,1,0,,,,,,,,.29,,,,,,290,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
1795,1776645496113,confirm,175,g,sonnet sweep,0,175,1,1,grams (g),.175,g,log10 median,0,0,mango,pieces or units,ANTIQUE,BELISON,Belison Public Market,Rasel Fruit store,77I79UQV,1776645496113.jpg,1,0,,,,,,,,.175,,,,,,175,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9756,1773888978528,confirm,240,g,sonnet sweep,0,240,1,1,grams (g),.23999999,g,log10 median,0,0,camote,bilog,ILOILO,SARA,Sara wet market,none,HE9MBJ0H,1773888978528.jpg,1,0,,,,,,,,.24,,,,,,240,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
7839,1773970055622,confirm,105,g,sonnet sweep,0,105,1,1,grams (g),.105,g,log10 median,0,1,"crackers, cookies, buiscuits, chips/curls",pieces or units,ILOILO,LEMERY,roadside,Diamante Store,P1XM2F2U,1773970055622.jpg,1,1,,,,,,,,.105,,,,,,105,,,,,scale_with_item,,,,,clear,,,,,NET WT. 3.46 oz (98g),,,medium_size,0,,
2667,1776219429787,confirm,720,g,sonnet sweep,0,720,1,1,grams (g),.72000003,g,log10 median,0,0,chicken,pieces or units,ANTIQUE,PATNONGON,Patnungon Public Market,Baterna Frozen Food,SL16LBC1,1776219429787.jpg,1,0,,,,,,,,.72,,,,,,720,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9478,1773794137721,confirm,590,g,sonnet sweep,0,590,1,1,grams (g),.58999997,g,log10 median,0,0,fresh fish,pieces or units,ILOILO,SAN RAFAEL,San Rafael Public Market,Sayrenc Fish Stand,8TF9G39H,1773794137721.jpg,1,0,,,,,,,,.59,,,,,,590,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
11113,1776823229112,confirm,495,g,sonnet sweep,0,495,1,1,grams (g),.495,g,log10 median,0,0,cabbage,pieces or units,NEGROS OCCIDENTAL,PONTEVEDRA,Pontevedra Public Market,Joubert Store,JJL0VAK3,1776823229112.jpg,1,0,,,,,,,,.495,,,,,,495,,,,,scale_with_item,,,,,clear,,,,,,,,municipality_median,0,,
2646,1776302757653,confirm,205,g,sonnet sweep,0,205,1,1,grams (g),.205,g,log10 median,0,0,carrot,pieces or units,ANTIQUE,PATNONGON,Carit-an Public Market,Estares Consumer Good Store,7971XQXM,1776302757653.jpg,1,0,,,,,,,,.205,,,,,,205,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
5898,1774404658618,confirm,1135,g,sonnet sweep,0,1135,1,1,Kilograms (Kgs),1135,g,log10 median,0,0,chicken,whole (chicken),ILOILO,BATAD,Batad market,Andrie store,OUSA70RG,1774404658618.jpg,1,0,,,,,,,,1.135,,,,,,1135,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
4598,1776298510903,confirm,680,g,sonnet sweep,0,680,1,1,grams (g),.68000001,g,log10 median,0,0,fresh fish,pieces or units,CAPIZ,PILAR,PilarbPublic Market,Josephine Fish Stand,9LSRPGWG,1776298510903.jpg,1,0,,,,,,,,.68,,,,,,680,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9670,1773993482923,confirm,595,g,sonnet sweep,0,595,1,1,grams (g),.59500003,g,log10 median,0,0,loaf bread,large packs,ILOILO,SANTA BARBARA,Zone1Arroyo St.Sta Barbara,Froilyn Variety Store Wholesale and Retail,CUJ218M7,1773993482923.jpg,1,0,,,,,,,,.595,,,,,,595,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
2611,1776217899263,confirm,175,g,sonnet sweep,0,175,1,1,grams (g),.175,g,log10 median,0,0,cabbage,putos (mix vegetable),ANTIQUE,PATNONGON,Patnungon Public Market,Bhing Store,3HHKH3S9,1776217899263.jpg,1,0,,,,,,,,.175,,,,,,175,,,,,scale_with_item,,,,,clear,,,,,,,,conventional_nsu,0,,
6162,1773706650413,confirm,180,g,sonnet sweep,0,180,1,1,grams (g),.18000001,g,log10 median,0,0,carrot,pieces or units,ILOILO,CABATUAN,San Miguel Public Market,Anica Sari Sari and Vegetable,BHRE2QQ5,1773706650413.jpg,1,0,,,,,,,,.18,,,,,,180,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9697,1773905095997,confirm,220,g,sonnet sweep,0,220,1,1,grams (g),.22,g,log10 median,0,0,mango,pieces or units,ILOILO,SANTA BARBARA,Balabag Talipapa,Cedric Frozen Food and Vegetable,7I1WTT2J,1773905095997.jpg,1,0,,,,,,,,.22,,,,,,220,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
808,1778033687074,confirm,835,g,sonnet sweep,0,835,1,1,grams (g),.83499998,g,log10 median,0,0,camote tops,bundle,AKLAN,MAKATO,Poblacion Makato Talipapa,Capispisan Sari-Sari Store,JZXXTWHJ,1778033687074.jpg,1,0,,,,,,,,.835,,,,,,835,,,,,scale_with_item,,,,,probable,,,,,,,,conventional_nsu,0,,
5220,1775863707869,confirm,85,g,sonnet sweep,0,85,1,1,grams (g),.085000001,g,block governs,0,0,fresh fish,pieces or units,ILOILO,ALIMODIAN,Alimodian Public Market,Jonathan Fish stall,4F4QXNN8,1775863707869.jpg,1,0,,,,,,,,.085,,,,,,85,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
2463,1777086859145,confirm,990,g,sonnet sweep,0,990,1,1,grams (g),.99000001,g,log10 median,0,0,chicken,whole (chicken),ANTIQUE,LIBERTAD,Zaldivar St.Libertad Roadside,Victoriano Variety Store,3PK309KQ,1777086859145.jpg,1,0,,,,,,,,.99,,,,,,990,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
8418,1775695100472,confirm,605,g,sonnet sweep,0,605,1,1,grams (g),.60500002,g,log10 median,0,0,cabbage,pieces or units,ILOILO,NEW LUCENA,New Lucena Public Market,Nonoy and Ging Ging Fruits and Vegetable Section,76RFDSEX,1775695100472.jpg,1,0,,,,,,,,.605,,,,,,605,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
6436,1774050633777,confirm,275,g,sonnet sweep,0,275,1,1,grams (g),.27500001,g,log10 median,0,0,carrot,pieces or units,ILOILO,CARLES,Carles Public market,Francia Vegetable,8KN5QQ30,1774050633777.jpg,1,0,,,,,,,,.275,,,,,,275,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
6111,1773725726935,confirm,270,g,sonnet sweep,0,270,1,1,grams (g),.27000001,g,log10 median,0,0,cabbage,pieces or units,ILOILO,CABATUAN,Tabucan Talipapa,2 Angels Store,VTE03ILX,1773725726935.jpg,1,0,,,,,,,,.27,,,,,,270,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9593,1773902757162,confirm,115,g,sonnet sweep,0,115,1,1,grams (g),.115,g,log10 median,0,0,carrot,pieces or units,ILOILO,SANTA BARBARA,Balabag Talipapa,Wendel Store,T2QRSB39,1773902757162.jpg,1,0,,,,,,,,.115,,,,,,115,,,,,scale_with_item,,,,,probable,,,,,,,,medium_size,0,,
7573,1774419506561,confirm,450,g,sonnet sweep,0,450,1,1,grams (g),.44999999,g,log10 median,0,0,cabbage,pieces or units,ILOILO,LAMBUNAO,Lambunao Public Market,Gia Vegetable Stand,W70PTYSV,1774419506561.jpg,1,0,,,,,,,,.45,,,,,,450,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
10962,1776651549117,confirm,1160,g,sonnet sweep,0,1160,1,1,grams (g),1.16,g,log10 median,0,0,chicken,whole (chicken),NEGROS OCCIDENTAL,MANAPLA,Manapla Public market,Nelly Dressed Chicken,FB5U9W93,1776651549117.jpg,1,0,,,,,,,,1.16,,,,,,1160,,,,,scale_with_item,,,,,clear,,,,,,,,province_median,0,,
9611,1773997023325,confirm,760,g,sonnet sweep,0,760,1,1,grams (g),.75999999,g,log10 median,0,0,chicken,whole (chicken),ILOILO,SANTA BARBARA,Zone1Arroyo St.Sta Barbara,JM Store,QB5PA504,1773997023325.jpg,1,0,,,,,,,,.76,,,,,,760,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
10694,1777602066247,confirm,75,g,sonnet sweep,0,75,1,1,grams (g),.075000003,g,log10 median,0,0,carrot,pieces or units,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Narket,Jay R  Vegetable Store,96RAWZEZ,1777602066247.jpg,1,0,,,,,,,,.075,,,,,,75,,,,,scale_with_item,,,,,clear,,,,,,,,province_median,0,,
2598,1776301825184,confirm,575,g,sonnet sweep,0,575,1,1,grams (g),.57499999,g,log10 median,0,0,cabbage,pieces or units,ANTIQUE,PATNONGON,Carit-an Patnungon Talipapa,Feliza Vegetable Stand,0CR6C1GS,1776301825184.jpg,1,0,,,,,,,,.575,,,,,,575,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
8281,1775704789893,confirm,1230,g,sonnet sweep,0,1230,1,1,Kilograms (Kgs),1230,g,block governs,0,0,beef,pieces or units,ILOILO,MINA,Mina Public Market,Wil and Cel meat stand,Y0RLPF71,1775704789893.jpg,1,0,,,,,,,,1.23,,,,,,1230,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
6232,1773815308308,confirm,255,g,sonnet sweep,0,255,1,1,grams (g),.255,g,log10 median,0,0,mango,pieces or units,ILOILO,CABATUAN,Tabucan Talipapa,Daniel Fruit Stand,74Z6D8B3,1773815308308.jpg,1,0,,,,,,,,.255,,,,,,255,,,,,scale_with_item,,,,,probable,,,,,,,,medium_size,0,,
62,1778296289481,confirm,65,g,sonnet sweep,0,65,1,1,grams (g),.064999998,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,AKLAN,ALTAVAS,Altavas Public Market,TOCZ Store,H3945VYR,1778296289481.jpg,1,0,,,,,,,,.065,,,,,,65,,,,,scale_with_item,,,,,clear,,,,,,,,municipality_median,0,,
586,1777597815220,confirm,320,g,sonnet sweep,0,320,1,1,grams (g),.31999999,g,log10 median,0,0,cabbage,pieces or units,AKLAN,LIBACAO,Libacao Public Market,Hazel Store,FRQGIRQE,1777597815220.jpg,1,0,,,,,,,,.32,,,,,,320,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
6153,1773709262456,confirm,100,g,sonnet sweep,0,100,1,1,grams (g),.1,g,log10 median,0,0,carrot,pieces or units,ILOILO,CABATUAN,San Miguel Public Market,Barrios Stall,3D8FZ904,1773709262456.jpg,1,0,,,,,,,,.1,,,,,,100,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
1737,1776646645577,confirm,120,g,sonnet sweep,0,120,1,1,grams (g),.12,g,log10 median,0,0,carrot,pieces or units,ANTIQUE,BELISON,Belison public market,Cecile stall,8K7K6LZ6,1776646645577.jpg,1,0,,,,,,,,.12,,,,,,120,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9681,1773995933139,confirm,480,g,sonnet sweep,0,480,1,1,grams (g),.47999999,g,log10 median,0,0,loaf bread,medium packs,ILOILO,SANTA BARBARA,Balabag Talipapa,Roll En Store,S9BDKCQP,1773995933139.jpg,1,0,,,,,,,,.48,,,,,,480,,,,,scale_with_item,,,,,probable,,,,,,,,medium_size,0,,
6124,1773798791755,confirm,160,g,sonnet sweep,0,160,1,1,grams (g),.16,g,log10 median,0,0,cabbage,putos (mix vegetable),ILOILO,CABATUAN,Roadside,Princess Store,V9ZV0TEF,1773798791755.jpg,1,0,,,,,,,,.16,,,,,,160,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
6176,1773710298188,confirm,200,g,sonnet sweep,0,200,1,1,grams (g),.2,g,log10 median,0,0,carrot,putos (mix vegetable),ILOILO,CABATUAN,San Miguel Public Market,Bretan̈a Store,8UD1I8ZE,1773710298188.jpg,1,0,,,,,,,,.2,,,,,,200,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
918,1777422762958,confirm,220,g,sonnet sweep,0,220,1,1,grams (g),.22,g,log10 median,0,0,"prawns, lobster, shrimp",tumpok,AKLAN,MAKATO,Makato Public Market,Marife Fish Vendor,7BU9EA4E,1777422762958.jpg,1,0,,,,,,,,.22,,,,,,220,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
8131,1775873562731,confirm,255,g,sonnet sweep,0,255,1,1,grams (g),.255,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",pack,ILOILO,MAASIN,Maasin Public Market,Jessmart Frozen Food,8WK9CO83,1775873562731.jpg,1,0,,,,,,,,.255,,,,,,255,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
5088,1773715080261,confirm,25,g,sonnet sweep,0,25,1,1,grams (g),.025,g,log10 median,0,0,"crackers, cookies, buiscuits, chips/curls",pieces or units,ILOILO,AJUY,Ajuy public market,Aidan store,6Y64OG3A,1773715080261.jpg,1,0,,,,,,,,.025,,,,,,25,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9724,1773896292098,confirm,205,g,sonnet sweep,0,205,1,1,grams (g),.205,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,ILOILO,SANTA BARBARA,Sta.Barbara Public Market,Edwardo Frozen Food,P6D9ZT1Q,1773896292098.jpg,1,0,,,,,,,,.205,,,,,,205,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
7587,1774419012187,confirm,240,g,sonnet sweep,0,240,1,1,grams (g),.23999999,g,log10 median,0,0,camote,bilog,ILOILO,LAMBUNAO,Lambunao Public Market,Sofia Vegetable Stand,3SQZI5ID,1774419012187.jpg,1,0,,,,,,,,.24,,,,,,240,,,,,scale_with_item,,,,,probable,,,,,,,,medium_size,0,,
2486,1776996729892,confirm,905,g,sonnet sweep,0,905,1,1,grams (g),.90499997,g,log10 median,0,0,fresh fish,pieces or units,ANTIQUE,LIBERTAD,Libertad Public Market,Wilson Fish Stand,B0FK7SAF,1776996729892.jpg,1,0,,,,,,,,.905,,,,,,905,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
7572,1774485356627,confirm,750,g,sonnet sweep,0,750,1,1,grams (g),.75,g,log10 median,0,0,cabbage,pieces or units,ILOILO,LAMBUNAO,Cubay Roadside,Manny Store,S93SR21L,1774485356627.jpg,1,0,,,,,,,,.75,,,,,,750,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
5156,1775870134690,confirm,290,g,sonnet sweep,0,290,1,1,grams (g),.28999999,g,log10 median,0,0,camote,bilog,ILOILO,ALIMODIAN,Alimodian  public market,Russel fruit stand,LSZI4ZGO,1775870134690.jpg,1,0,,,,,,,,.29,,,,,,290,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
4423,1776127130043,confirm,135,g,sonnet sweep,0,135,1,1,grams (g),.13500001,g,log10 median,0,0,carrot,pieces or units,CAPIZ,PANITAN,Panitan Public Market,Angging Vegetable,ZYEZ8LPF,1776127130043.jpg,1,0,,,,,,,,.135,,,,,,135,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
5025,1775700508109,confirm,280,g,sonnet sweep,0,280,1,1,grams (g),.28,g,log10 median,0,0,fresh fish,pieces or units,CAPIZ,TAPAZ,Tapaz Public Market,Rina Fish Stall,SVR5A502,1775700508109.jpg,1,0,,,,,,,,.28,,,,,,280,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
8127,1775869814076,confirm,265,g,sonnet sweep,0,265,1,1,grams (g),.26499999,g,log10 median,0,0,pork,pieces or units,ILOILO,MAASIN,Maasin Public Market,Ramon Merlyn Malones Meat Stand,O9OHQLBH,1775869814076.jpg,1,0,,,,,,,,.265,,,,,,265,,,,,scale_with_item,,,,,clear,,,,,,,,province_median,0,,
9574,1773970167809,confirm,110,g,sonnet sweep,0,110,1,1,grams (g),.11,g,log10 median,0,0,carrot,pieces or units,ILOILO,SANTA BARBARA,Zone1Arroyo St.Sta Barbara,Tabing Fish Stand,0F6NUT5C,1773970167809.jpg,1,0,,,,,,,,.11,,,,,,110,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
6196,1773712164338,confirm,495,g,sonnet sweep,0,495,1,1,grams (g),.495,g,log10 median,0,0,fresh fish,pieces or units,ILOILO,CABATUAN,Cabatuan Public Market,Caspe Fish Stand,1SPWI4UL,1773712164338.jpg,1,0,,,,,,,,.495,,,,,,495,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
11203,1776824012294,confirm,520,g,sonnet sweep,0,520,1,1,grams (g),.51999998,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,NEGROS OCCIDENTAL,PONTEVEDRA,Pontevedra Public Market,Josie Frozen,UVT7YACC,1776824012294.jpg,1,0,,,,,,,,.52,,,,,,520,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
2534,1776664743490,confirm,185,g,sonnet sweep,0,185,1,1,grams (g),.185,g,block governs,0,0,cabbage,pack,ANTIQUE,PANDAN,Pandan Public Market,Jonabhe Vegetable Store,CKIR151N,1776664743490.jpg,1,0,,,,,,,,.185,,,,,,185,,,,,scale_with_item,,,,,clear,,,,,,,,conventional_nsu,0,,
911,1777428179809,confirm,265,g,sonnet sweep,0,265,1,1,grams (g),.26499999,g,log10 median,0,0,mango,pieces or units,AKLAN,MAKATO,Makato Public Market,Rashel Fruit Stand,FUDEWOAC,1777428179809.jpg,1,0,,,,,,,,.265,,,,,,265,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
2353,1776387122738,confirm,950,g,sonnet sweep,0,950,1,1,grams (g),.94999999,g,log10 median,0,0,cabbage,pieces or units,ANTIQUE,LAUA-AN,Laua-an Public Market,EBS Sari-Sari Store,BU959QVU,1776387122738.jpg,1,0,,,,,,,,.95,,,,,,950,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9333,1774052314118,confirm,125,g,sonnet sweep,0,125,1,1,grams (g),.125,g,log10 median,0,0,carrot,pieces or units,ILOILO,SAN MIGUEL,San Miguel Public Market,Neneng Fruits and Vegetable Stall,MQNC3JL0,1774052314118.jpg,1,0,,,,,,,,.125,,,,,,125,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
6231,1773815281492,confirm,180,g,sonnet sweep,0,180,1,1,grams (g),.18000001,g,log10 median,0,0,mango,pieces or units,ILOILO,CABATUAN,Tabucan Talipapa,Daniel Fruit Stand,74Z6D8B3,1773815281492.jpg,1,0,,,,,,,,.18,,,,,,180,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
