id,pull_item,tick,m_dualcase,m_liqmass,m_solvol,mass,vol,liquid,icecream
6989,cabbage,grams (g),0,0,0,1,0,0,0
6990,cabbage,grams (g),0,0,0,1,0,0,0
6991,cabbage,grams (g),0,0,0,1,0,0,0
6992,cabbage,grams (g),0,0,0,1,0,0,0
6993,cabbage,grams (g),0,0,0,1,0,0,0
6994,cabbage,grams (g),0,0,0,1,0,0,0
6995,cabbage,grams (g),0,0,0,1,0,0,0
6996,cabbage,grams (g),0,0,0,1,0,0,0
6997,cabbage,grams (g),0,0,0,1,0,0,0
6998,cabbage,Kilograms (Kgs),0,0,0,1,0,0,0
6999,cabbage,grams (g),0,0,0,1,0,0,0
7000,camote tops,grams (g),0,0,0,1,0,0,0
7001,camote tops,grams (g),0,0,0,1,0,0,0
7002,camote tops,grams (g),0,0,0,1,0,0,0
7003,camote tops,grams (g),0,0,0,1,0,0,0
7004,camote tops,grams (g),0,0,0,1,0,0,0
7005,camote tops,grams (g),0,0,0,1,0,0,0
7006,camote tops,grams (g),0,0,0,1,0,0,0
7007,camote tops,grams (g),0,0,0,1,0,0,0
7008,camote tops,grams (g),0,0,0,1,0,0,0
7009,camote tops,grams (g),0,0,0,1,0,0,0
7010,carrot,grams (g),0,0,0,1,0,0,0
7011,carrot,grams (g),0,0,0,1,0,0,0
7012,carrot,grams (g),0,0,0,1,0,0,0
7013,carrot,grams (g),0,0,0,1,0,0,0
7014,carrot,grams (g),0,0,0,1,0,0,0
7015,carrot,grams (g),0,0,0,1,0,0,0
7016,carrot,grams (g),0,0,0,1,0,0,0
7017,carrot,grams (g),0,0,0,1,0,0,0
7018,carrot,grams (g),0,0,0,1,0,0,0
7019,carrot,grams (g),0,0,0,1,0,0,0
7020,carrot,grams (g),0,0,0,1,0,0,0
7021,chicken,grams (g),0,0,0,1,0,0,0
7022,chicken,grams (g),0,0,0,1,0,0,0
7023,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
7024,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
7025,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
7026,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
7027,chicken,grams (g),0,0,0,1,0,0,0
7028,chicken,grams (g),0,0,0,1,0,0,0
7029,chicken,grams (g),0,0,0,1,0,0,0
7030,fresh fish,grams (g),0,0,0,1,0,0,0
7031,fresh fish,grams (g),0,0,0,1,0,0,0
7032,fresh fish,grams (g),0,0,0,1,0,0,0
7033,fresh fish,grams (g),0,0,0,1,0,0,0
7034,fresh fish,grams (g),0,0,0,1,0,0,0
7035,fresh fish,grams (g),0,0,0,1,0,0,0
7036,fresh fish,grams (g),0,0,0,1,0,0,0
7037,fresh fish,grams (g),0,0,0,1,0,0,0
7038,fresh fish,grams (g),0,0,0,1,0,0,0
7039,fresh fish,grams (g),0,0,0,1,0,0,0
7040,fresh fish,grams (g),0,0,0,1,0,0,0
7041,fresh fish,grams (g),0,0,0,1,0,0,0
7042,fresh fish,grams (g),0,0,0,1,0,0,0
7043,fresh fish,grams (g),0,0,0,1,0,0,0
7044,fresh fish,grams (g),0,0,0,1,0,0,0
7045,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7046,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7047,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7048,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7049,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7050,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7051,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7052,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7053,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7054,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7055,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7056,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7057,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7058,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7059,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7060,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7061,loaf bread,grams (g),0,0,0,1,0,0,0
7062,loaf bread,grams (g),0,0,0,1,0,0,0
7063,loaf bread,grams (g),0,0,0,1,0,0,0
7064,loaf bread,grams (g),0,0,0,1,0,0,0
7065,loaf bread,grams (g),0,0,0,1,0,0,0
7066,loaf bread,grams (g),0,0,0,1,0,0,0
7067,loaf bread,grams (g),0,0,0,1,0,0,0
7068,mango,grams (g),0,0,0,1,0,0,0
7069,mango,grams (g),0,0,0,1,0,0,0
7070,mango,grams (g),0,0,0,1,0,0,0
7071,mango,grams (g),0,0,0,1,0,0,0
7072,mango,grams (g),0,0,0,1,0,0,0
7073,mango,grams (g),0,0,0,1,0,0,0
7074,mango,grams (g),0,0,0,1,0,0,0
7075,mango,grams (g),0,0,0,1,0,0,0
7076,mango,grams (g),0,0,0,1,0,0,0
7077,mango,grams (g),0,0,0,1,0,0,0
7078,mango,grams (g),0,0,0,1,0,0,0
7079,mango,grams (g),0,0,0,1,0,0,0
7080,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
7081,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
7082,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
7083,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
7084,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
7085,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
7086,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
7087,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
7088,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
7089,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7090,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7091,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7092,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
7093,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7094,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7095,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7096,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7097,cabbage,grams (g),0,0,0,1,0,0,0
7098,cabbage,grams (g),0,0,0,1,0,0,0
7099,cabbage,grams (g),0,0,0,1,0,0,0
7100,cabbage,grams (g),0,0,0,1,0,0,0
7101,cabbage,grams (g),0,0,0,1,0,0,0
7102,cabbage,grams (g),0,0,0,1,0,0,0
7103,cabbage,grams (g),0,0,0,1,0,0,0
7104,cabbage,grams (g),0,0,0,1,0,0,0
7105,cabbage,grams (g),0,0,0,1,0,0,0
7106,cabbage,grams (g),0,0,0,1,0,0,0
7107,cabbage,grams (g),0,0,0,1,0,0,0
7108,cabbage,grams (g),0,0,0,1,0,0,0
7109,cabbage,grams (g),0,0,0,1,0,0,0
7110,cabbage,grams (g),0,0,0,1,0,0,0
7111,cabbage,grams (g),0,0,0,1,0,0,0
7112,cabbage,grams (g),0,0,0,1,0,0,0
7113,cabbage,grams (g),0,0,0,1,0,0,0
7114,cabbage,grams (g),0,0,0,1,0,0,0
7115,cabbage,grams (g),0,0,0,1,0,0,0
7116,cabbage,grams (g),0,0,0,1,0,0,0
7117,cabbage,grams (g),0,0,0,1,0,0,0
7118,cabbage,grams (g),0,0,0,1,0,0,0
7119,cabbage,grams (g),0,0,0,1,0,0,0
7120,cabbage,grams (g),0,0,0,1,0,0,0
7121,cabbage,grams (g),0,0,0,1,0,0,0
7122,cabbage,grams (g),0,0,0,1,0,0,0
7123,cabbage,grams (g),0,0,0,1,0,0,0
7124,camote tops,grams (g),0,0,0,1,0,0,0
7125,camote tops,grams (g),0,0,0,1,0,0,0
7126,camote tops,grams (g),0,0,0,1,0,0,0
7127,camote tops,grams (g),0,0,0,1,0,0,0
7128,camote tops,grams (g),0,0,0,1,0,0,0
7129,camote tops,grams (g),0,0,0,1,0,0,0
7130,camote tops,grams (g),0,0,0,1,0,0,0
7131,camote tops,grams (g),0,0,0,1,0,0,0
7132,camote tops,grams (g),0,0,0,1,0,0,0
7133,carrot,grams (g),0,0,0,1,0,0,0
7134,carrot,grams (g),0,0,0,1,0,0,0
7135,carrot,grams (g),0,0,0,1,0,0,0
7136,carrot,grams (g),0,0,0,1,0,0,0
7137,carrot,grams (g),0,0,0,1,0,0,0
7138,carrot,grams (g),0,0,0,1,0,0,0
7139,carrot,grams (g),0,0,0,1,0,0,0
7140,carrot,grams (g),0,0,0,1,0,0,0
7141,carrot,grams (g),0,0,0,1,0,0,0
7142,carrot,grams (g),0,0,0,1,0,0,0
7143,carrot,grams (g),0,0,0,1,0,0,0
7144,carrot,grams (g),0,0,0,1,0,0,0
7145,carrot,grams (g),0,0,0,1,0,0,0
7146,carrot,grams (g),0,0,0,1,0,0,0
7147,carrot,grams (g),0,0,0,1,0,0,0
7148,carrot,grams (g),0,0,0,1,0,0,0
7149,carrot,grams (g),0,0,0,1,0,0,0
7150,carrot,grams (g),0,0,0,1,0,0,0
7151,carrot,grams (g),0,0,0,1,0,0,0
7152,carrot,grams (g),0,0,0,1,0,0,0
7153,carrot,grams (g),0,0,0,1,0,0,0
7154,carrot,grams (g),0,0,0,1,0,0,0
7155,carrot,grams (g),0,0,0,1,0,0,0
7156,carrot,grams (g),0,0,0,1,0,0,0
7157,chicken,grams (g),0,0,0,1,0,0,0
7158,chicken,grams (g),0,0,0,1,0,0,0
7159,chicken,grams (g),0,0,0,1,0,0,0
7160,chicken,grams (g),0,0,0,1,0,0,0
7161,chicken,grams (g),0,0,0,1,0,0,0
7162,chicken,grams (g),0,0,0,1,0,0,0
7163,chicken,grams (g),0,0,0,1,0,0,0
7164,chicken,grams (g),0,0,0,1,0,0,0
7165,chicken,grams (g),0,0,0,1,0,0,0
7166,chicken,grams (g),0,0,0,1,0,0,0
7167,chicken,grams (g),0,0,0,1,0,0,0
7168,chicken,grams (g),0,0,0,1,0,0,0
7169,chicken,grams (g),0,0,0,1,0,0,0
7170,chicken,grams (g),0,0,0,1,0,0,0
7171,chicken,grams (g),0,0,0,1,0,0,0
7172,chicken,grams (g),0,0,0,1,0,0,0
7173,chicken,grams (g),0,0,0,1,0,0,0
7174,chicken,grams (g),0,0,0,1,0,0,0
7175,fresh fish,grams (g),0,0,0,1,0,0,0
7176,fresh fish,grams (g),0,0,0,1,0,0,0
7177,fresh fish,grams (g),0,0,0,1,0,0,0
7178,fresh fish,grams (g),0,0,0,1,0,0,0
7179,fresh fish,grams (g),0,0,0,1,0,0,0
7180,fresh fish,grams (g),0,0,0,1,0,0,0
7181,fresh fish,grams (g),0,0,0,1,0,0,0
7182,fresh fish,grams (g),0,0,0,1,0,0,0
7183,fresh fish,grams (g),0,0,0,1,0,0,0
7184,fresh fish,grams (g),0,0,0,1,0,0,0
7185,fresh fish,grams (g),0,0,0,1,0,0,0
7186,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
7187,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
7188,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
7189,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
7190,loaf bread,grams (g),0,0,0,1,0,0,0
7191,loaf bread,grams (g),0,0,0,1,0,0,0
7192,loaf bread,grams (g),0,0,0,1,0,0,0
7193,loaf bread,grams (g),0,0,0,1,0,0,0
7194,loaf bread,grams (g),0,0,0,1,0,0,0
7195,loaf bread,grams (g),0,0,0,1,0,0,0
7196,loaf bread,grams (g),0,0,0,1,0,0,0
7197,loaf bread,grams (g),0,0,0,1,0,0,0
7198,loaf bread,grams (g),0,0,0,1,0,0,0
7199,loaf bread,grams (g),0,0,0,1,0,0,0
7200,loaf bread,grams (g),0,0,0,1,0,0,0
7201,loaf bread,grams (g),0,0,0,1,0,0,0
7202,loaf bread,grams (g),0,0,0,1,0,0,0
7203,loaf bread,grams (g),0,0,0,1,0,0,0
7204,loaf bread,grams (g),0,0,0,1,0,0,0
7205,loaf bread,grams (g),0,0,0,1,0,0,0
7206,loaf bread,grams (g),0,0,0,1,0,0,0
7207,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7208,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7209,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7210,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7211,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7212,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7213,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
7214,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7215,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7216,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7217,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7218,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7219,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7220,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7221,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7222,rice,grams (g),0,0,0,1,0,0,0
7223,rice,grams (g),0,0,0,1,0,0,0
7224,rice,grams (g),0,0,0,1,0,0,0
7225,rice,grams (g),0,0,0,1,0,0,0
7226,beef,Kilograms (Kgs),0,0,0,1,0,0,0
7227,cabbage,grams (g),0,0,0,1,0,0,0
7228,cabbage,grams (g),0,0,0,1,0,0,0
7229,cabbage,grams (g),0,0,0,1,0,0,0
7230,camote tops,grams (g),0,0,0,1,0,0,0
7231,camote tops,grams (g),0,0,0,1,0,0,0
7232,camote tops,grams (g),0,0,0,1,0,0,0
7233,camote,grams (g),0,0,0,1,0,0,0
7234,camote,grams (g),0,0,0,1,0,0,0
7235,camote,grams (g),0,0,0,1,0,0,0
7236,camote,grams (g),0,0,0,1,0,0,0
7237,camote,grams (g),0,0,0,1,0,0,0
7238,camote,grams (g),0,0,0,1,0,0,0
7239,camote,grams (g),0,0,0,1,0,0,0
7240,carrot,grams (g),0,0,0,1,0,0,0
7241,carrot,grams (g),0,0,0,1,0,0,0
7242,carrot,grams (g),0,0,0,1,0,0,0
7243,carrot,grams (g),0,0,0,1,0,0,0
7244,carrot,grams (g),0,0,0,1,0,0,0
7245,carrot,grams (g),0,0,0,1,0,0,0
7246,carrot,grams (g),0,0,0,1,0,0,0
7247,carrot,grams (g),0,0,0,1,0,0,0
7248,carrot,grams (g),0,0,0,1,0,0,0
7249,carrot,grams (g),0,0,0,1,0,0,0
7250,carrot,grams (g),0,0,0,1,0,0,0
7251,carrot,grams (g),0,0,0,1,0,0,0
7252,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
7253,chicken,grams (g),0,0,0,1,0,0,0
7254,chicken,grams (g),0,0,0,1,0,0,0
7255,chicken,grams (g),0,0,0,1,0,0,0
7256,chicken,grams (g),0,0,0,1,0,0,0
7257,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7258,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7259,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7260,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7261,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7262,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7263,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7264,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7265,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7266,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7267,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7268,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7269,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7270,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
7271,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
7272,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
7273,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
7274,fresh fish,grams (g),0,0,0,1,0,0,0
7275,fresh fish,grams (g),0,0,0,1,0,0,0
7276,fresh fish,grams (g),0,0,0,1,0,0,0
7277,fresh fish,grams (g),0,0,0,1,0,0,0
7278,fresh fish,grams (g),0,0,0,1,0,0,0
7279,fresh fish,grams (g),0,0,0,1,0,0,0
7280,fresh fish,grams (g),0,0,0,1,0,0,0
7281,fresh fish,grams (g),0,0,0,1,0,0,0
7282,fresh fish,grams (g),0,0,0,1,0,0,0
7283,fresh fish,grams (g),0,0,0,1,0,0,0
7284,fresh fish,grams (g),0,0,0,1,0,0,0
7285,fresh fish,Kilograms (Kgs),0,0,0,1,0,0,0
7286,fresh fish,grams (g),0,0,0,1,0,0,0
7287,fresh fish,grams (g),0,0,0,1,0,0,0
7288,fresh fish,grams (g),0,0,0,1,0,0,0
7289,fresh fish,grams (g),0,0,0,1,0,0,0
7290,fresh fish,grams (g),0,0,0,1,0,0,0
7291,fresh fish,grams (g),0,0,0,1,0,0,0
7292,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7293,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7294,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7295,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7296,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7297,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7298,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7299,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7300,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7301,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7302,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7303,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7304,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7305,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7306,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7307,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
7308,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7309,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7310,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7311,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7312,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7313,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7314,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
7315,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
7316,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
7317,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
7318,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
7319,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
7320,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
7321,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7322,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7323,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7324,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7325,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7326,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7327,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
7328,loaf bread,grams (g),0,0,0,1,0,0,0
7329,loaf bread,grams (g),0,0,0,1,0,0,0
7330,loaf bread,grams (g),0,0,0,1,0,0,0
7331,loaf bread,grams (g),0,0,0,1,0,0,0
7332,loaf bread,grams (g),0,0,0,1,0,0,0
7333,loaf bread,grams (g),0,0,0,1,0,0,0
7334,loaf bread,grams (g),0,0,0,1,0,0,0
7335,loaf bread,grams (g),0,0,0,1,0,0,0
7336,loaf bread,grams (g),0,0,0,1,0,0,0
7337,loaf bread,grams (g),0,0,0,1,0,0,0
7338,loaf bread,grams (g),0,0,0,1,0,0,0
7339,loaf bread,grams (g),0,0,0,1,0,0,0
7340,loaf bread,grams (g),0,0,0,1,0,0,0
7341,mango,grams (g),0,0,0,1,0,0,0
7342,mango,grams (g),0,0,0,1,0,0,0
7343,mango,grams (g),0,0,0,1,0,0,0
7344,mango,grams (g),0,0,0,1,0,0,0
7345,mango,grams (g),0,0,0,1,0,0,0
7346,mango,grams (g),0,0,0,1,0,0,0
7347,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
7348,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7349,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7350,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7351,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7352,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7353,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7354,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7355,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7356,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7357,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7358,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7359,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
7360,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7361,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
7362,cabbage,grams (g),0,0,0,1,0,0,0
7363,cabbage,grams (g),0,0,0,1,0,0,0
7364,cabbage,grams (g),0,0,0,1,0,0,0
7365,cabbage,grams (g),0,0,0,1,0,0,0
7366,cabbage,grams (g),0,0,0,1,0,0,0
7367,cabbage,grams (g),0,0,0,1,0,0,0
7368,cabbage,grams (g),0,0,0,1,0,0,0
7369,cabbage,grams (g),0,0,0,1,0,0,0
7370,cabbage,grams (g),0,0,0,1,0,0,0
7371,cabbage,grams (g),0,0,0,1,0,0,0
7372,cabbage,grams (g),0,0,0,1,0,0,0
7373,cabbage,grams (g),0,0,0,1,0,0,0
7374,cabbage,grams (g),0,0,0,1,0,0,0
7375,cabbage,grams (g),0,0,0,1,0,0,0
7376,cabbage,grams (g),0,0,0,1,0,0,0
7377,cabbage,grams (g),0,0,0,1,0,0,0
7378,cabbage,grams (g),0,0,0,1,0,0,0
7379,cabbage,grams (g),0,0,0,1,0,0,0
7380,cabbage,grams (g),0,0,0,1,0,0,0
7381,cabbage,grams (g),0,0,0,1,0,0,0
7382,cabbage,grams (g),0,0,0,1,0,0,0
7383,camote tops,grams (g),0,0,0,1,0,0,0
7384,camote tops,grams (g),0,0,0,1,0,0,0
7385,camote tops,grams (g),0,0,0,1,0,0,0
7386,camote tops,grams (g),0,0,0,1,0,0,0
7387,camote tops,grams (g),0,0,0,1,0,0,0
7388,camote tops,grams (g),0,0,0,1,0,0,0
7389,camote tops,grams (g),0,0,0,1,0,0,0
7390,camote,grams (g),0,0,0,1,0,0,0
7391,camote,grams (g),0,0,0,1,0,0,0
7392,camote,grams (g),0,0,0,1,0,0,0
7393,camote,grams (g),0,0,0,1,0,0,0
7394,camote,grams (g),0,0,0,1,0,0,0
7395,camote,grams (g),0,0,0,1,0,0,0
7396,camote,grams (g),0,0,0,1,0,0,0
7397,camote,grams (g),0,0,0,1,0,0,0
7398,camote,grams (g),0,0,0,1,0,0,0
7399,camote,grams (g),0,0,0,1,0,0,0
7400,camote,grams (g),0,0,0,1,0,0,0
7401,camote,grams (g),0,0,0,1,0,0,0
7402,camote,grams (g),0,0,0,1,0,0,0
7403,camote,grams (g),0,0,0,1,0,0,0
7404,camote,grams (g),0,0,0,1,0,0,0
7405,camote,grams (g),0,0,0,1,0,0,0
7406,camote,grams (g),0,0,0,1,0,0,0
7407,camote,grams (g),0,0,0,1,0,0,0
7408,carrot,grams (g),0,0,0,1,0,0,0
7409,carrot,grams (g),0,0,0,1,0,0,0
7410,carrot,grams (g),0,0,0,1,0,0,0
7411,carrot,grams (g),0,0,0,1,0,0,0
7412,carrot,grams (g),0,0,0,1,0,0,0
7413,carrot,grams (g),0,0,0,1,0,0,0
7414,carrot,grams (g),0,0,0,1,0,0,0
7415,carrot,grams (g),0,0,0,1,0,0,0
