id,pull_item,rawtick,dim,raw_weight,corrected_weight,judgement,magchg,dimchg,trivial,nopub,snap_rule
5857,cabbage,grams (g),g,635,635,0,0,0,1,0,log10 median
5858,cabbage,grams (g),g,795,795,0,0,0,1,0,log10 median
5859,cabbage,grams (g),g,610,610,0,0,0,1,0,log10 median
5860,cabbage,grams (g),g,650,650,0,0,0,1,0,log10 median
5861,camote tops,grams (g),g,385,385,0,0,0,1,0,log10 median
5862,camote tops,grams (g),g,555,555,0,0,0,1,0,log10 median
5863,camote tops,grams (g),g,220,220,0,0,0,1,0,log10 median
5864,camote tops,grams (g),g,440,440,0,0,0,1,0,log10 median
5865,camote tops,grams (g),g,825,825,0,0,0,1,0,log10 median
5866,camote tops,grams (g),g,275,275,0,0,0,1,0,log10 median
5867,camote tops,grams (g),g,155,155,0,0,0,1,0,log10 median
5868,camote,grams (g),g,65,65,0,0,0,1,0,log10 median
5869,camote,grams (g),g,90,90,0,0,0,1,0,log10 median
5870,camote,grams (g),g,135,135,0,0,0,1,0,log10 median
5871,camote,grams (g),g,50,50,0,0,0,1,0,log10 median
5872,camote,grams (g),g,90,90,0,0,0,1,0,log10 median
5873,camote,grams (g),g,130,130,0,0,0,1,0,log10 median
5874,camote,grams (g),g,70,70,0,0,0,1,0,log10 median
5875,camote,grams (g),g,95,95,0,0,0,1,0,log10 median
5876,camote,grams (g),g,215,215,0,0,0,1,0,log10 median
5877,carrot,grams (g),g,115,115,0,0,0,1,0,log10 median
5878,carrot,grams (g),g,175,175,0,0,0,1,0,log10 median
5879,carrot,grams (g),g,230,230,0,0,0,1,0,log10 median
5880,carrot,grams (g),g,120,120,0,0,0,1,0,log10 median
5881,carrot,grams (g),g,190,190,0,0,0,1,0,log10 median
5882,carrot,grams (g),g,335,335,0,0,0,1,0,log10 median
5883,carrot,grams (g),g,105,105,0,0,0,1,0,log10 median
5884,carrot,grams (g),g,145,145,0,0,0,1,0,log10 median
5885,carrot,grams (g),g,215,215,0,0,0,1,0,log10 median
5886,carrot,grams (g),g,70,70,0,0,0,1,0,log10 median
5887,carrot,grams (g),g,85,85,0,0,0,1,0,log10 median
5888,carrot,grams (g),g,100,100,0,0,0,1,0,log10 median
5889,carrot,grams (g),g,55,55,0,0,0,1,0,log10 median
5890,carrot,grams (g),g,70,70,0,0,0,1,0,log10 median
5891,carrot,grams (g),g,75,75,0,0,0,1,0,log10 median
5892,carrot,grams (g),g,100,100,0,0,0,1,0,log10 median
5893,carrot,grams (g),g,145,145,0,0,0,1,0,log10 median
5894,carrot,grams (g),g,265,265,0,0,0,1,0,log10 median
5895,chicken,grams (g),g,880,880,0,0,0,1,0,log10 median
5896,chicken,grams (g),g,990,990,0,0,0,1,0,log10 median
5897,chicken,grams (g),g,825,825,0,0,0,1,0,log10 median
5898,chicken,Kilograms (Kgs),g,1135,1135,1,1,0,0,0,log10 median
5899,chicken,Kilograms (Kgs),g,1.21,1210,0,0,0,1,0,log10 median
5900,chicken,grams (g),g,825,825,0,0,0,1,0,log10 median
5901,chicken,Kilograms (Kgs),g,1.135,1135,0,0,0,1,0,log10 median
5902,chicken,Kilograms (Kgs),g,1.215,1215,0,0,0,1,0,log10 median
5903,"crackers, cookies, buiscuits, chips/curls",grams (g),g,33,33,0,0,0,1,0,log10 median
5904,"crackers, cookies, buiscuits, chips/curls",grams (g),g,30,30,0,0,0,1,0,log10 median
5905,"crackers, cookies, buiscuits, chips/curls",grams (g),g,25,25,0,0,0,1,0,log10 median
5906,"crackers, cookies, buiscuits, chips/curls",grams (g),g,25,25,0,0,0,1,0,log10 median
5907,"crackers, cookies, buiscuits, chips/curls",grams (g),g,32,32,0,0,0,1,0,log10 median
5908,"crackers, cookies, buiscuits, chips/curls",grams (g),g,30,30,0,0,0,1,0,log10 median
5909,"crackers, cookies, buiscuits, chips/curls",grams (g),g,25,25,0,0,0,1,0,log10 median
5910,"crackers, cookies, buiscuits, chips/curls",grams (g),g,25,25,0,0,0,1,0,log10 median
5911,"crackers, cookies, buiscuits, chips/curls",grams (g),g,30,30,0,0,0,1,0,block governs
5912,"crackers, cookies, buiscuits, chips/curls",grams (g),g,30,30,0,0,0,1,0,block governs
5913,"crackers, cookies, buiscuits, chips/curls",grams (g),g,320,320,0,0,0,1,0,log10 median
5914,"crackers, cookies, buiscuits, chips/curls",grams (g),g,25,25,0,0,0,1,0,block governs
5915,"crackers, cookies, buiscuits, chips/curls",grams (g),g,30,30,0,0,0,1,0,block governs
5916,"crackers, cookies, buiscuits, chips/curls",grams (g),g,30,30,0,0,0,1,0,block governs
5917,"crackers, cookies, buiscuits, chips/curls",grams (g),g,250,250,0,0,0,1,0,log10 median
5918,"drinks at restaurant, hotel, cafe, or kiosk",grams (g),g,300,300,0,0,0,1,0,log10 median
5919,fresh fish,grams (g),g,490,490,0,0,0,1,0,log10 median
5920,fresh fish,grams (g),g,515,515,0,0,0,1,0,log10 median
5921,fresh fish,grams (g),g,620,620,0,0,0,1,0,log10 median
5922,fresh fish,grams (g),g,275,275,0,0,0,1,0,log10 median
5923,fresh fish,grams (g),g,420,420,0,0,0,1,0,log10 median
5924,fresh fish,grams (g),g,535,535,0,0,0,1,0,log10 median
5925,fresh fish,grams (g),g,300,300,0,0,0,1,0,log10 median
5926,fresh fish,grams (g),g,410,410,0,0,0,1,0,log10 median
5927,fresh fish,grams (g),g,505,505,0,0,0,1,0,log10 median
5928,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),mL,.55000001,550,0,0,0,1,0,block governs
5929,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),mL,.60000002,600,0,0,0,1,0,block governs
5930,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),mL,.12,120,0,0,0,1,0,log10 median
5931,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),mL,.1,100,0,0,0,1,0,log10 median
5932,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
5933,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
5934,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
5935,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
5936,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
5937,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
5938,loaf bread,grams (g),g,640,640,0,0,0,1,0,log10 median
5939,loaf bread,grams (g),g,640,640,0,0,0,1,0,log10 median
5940,loaf bread,grams (g),g,640,640,0,0,0,1,0,log10 median
5941,loaf bread,grams (g),g,640,640,0,0,0,1,0,log10 median
5942,loaf bread,grams (g),g,450,450,0,0,0,1,0,log10 median
5943,loaf bread,grams (g),g,450,450,0,0,0,1,0,log10 median
5944,loaf bread,grams (g),g,450,450,0,0,0,1,0,log10 median
5945,loaf bread,grams (g),g,640,640,0,0,0,1,0,log10 median
5946,loaf bread,grams (g),g,450,450,0,0,0,1,0,log10 median
5947,loaf bread,grams (g),g,220,220,0,0,0,1,0,log10 median
5948,mango,grams (g),g,150,150,0,0,0,1,0,log10 median
5949,mango,grams (g),g,205,205,0,0,0,1,0,log10 median
5950,mango,grams (g),g,255,255,0,0,0,1,0,log10 median
5951,mango,grams (g),g,205,205,0,0,0,1,0,log10 median
5952,mango,grams (g),g,295,295,0,0,0,1,0,log10 median
5953,mango,grams (g),g,325,325,0,0,0,1,0,log10 median
5954,mango,grams (g),g,195,195,0,0,0,1,0,log10 median
5955,mango,grams (g),g,260,260,0,0,0,1,0,log10 median
5956,mango,grams (g),g,375,375,0,0,0,1,0,log10 median
5957,"prawns, lobster, shrimp",grams (g),g,260,260,0,0,0,1,0,log10 median
5958,"prawns, lobster, shrimp",grams (g),g,505,505,0,0,0,1,0,log10 median
5959,"prawns, lobster, shrimp",grams (g),g,95,95,0,0,0,1,0,log10 median
5960,"prawns, lobster, shrimp",grams (g),g,210,210,0,0,0,1,0,log10 median
5961,"prawns, lobster, shrimp",grams (g),g,290,290,0,0,0,1,0,log10 median
5962,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,.07,70,1,1,0,0,0,log10 median
5963,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,.07,70,1,1,0,0,0,log10 median
5964,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,250,250,0,0,0,1,0,log10 median
5965,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,250,250,0,0,0,1,0,log10 median
5966,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),g,115,115,1,1,0,0,0,log10 median
5967,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,250,250,0,0,0,1,0,log10 median
5968,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,250,250,0,0,0,1,0,log10 median
5969,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,250,250,0,0,0,1,0,log10 median
5970,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,250,250,0,0,0,1,0,log10 median
5971,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),g,1,1000,0,0,0,1,0,log10 median
5972,rice,grams (g),g,425,425,0,0,0,1,0,block governs
5973,cabbage,grams (g),g,200,200,0,0,0,1,0,log10 median
5974,cabbage,grams (g),g,415,415,0,0,0,1,0,log10 median
5975,cabbage,grams (g),g,680,680,0,0,0,1,0,log10 median
5976,cabbage,grams (g),g,450,450,0,0,0,1,0,log10 median
5977,cabbage,grams (g),g,575,575,0,0,0,1,0,log10 median
5978,cabbage,grams (g),g,770,770,0,0,0,1,0,log10 median
5979,cabbage,grams (g),g,810,810,0,0,0,1,0,log10 median
5980,cabbage,grams (g),g,910,910,0,0,0,1,0,log10 median
5981,cabbage,grams (g),g,425,425,0,0,0,1,0,log10 median
5982,cabbage,grams (g),g,485,485,0,0,0,1,0,log10 median
5983,cabbage,grams (g),g,725,725,0,0,0,1,0,log10 median
5984,cabbage,grams (g),g,225,225,0,0,0,1,0,log10 median
5985,cabbage,grams (g),g,355,355,0,0,0,1,0,log10 median
5986,cabbage,grams (g),g,610,610,0,0,0,1,0,log10 median
5987,cabbage,grams (g),g,790,790,0,0,0,1,0,log10 median
5988,cabbage,grams (g),g,955,955,0,0,0,1,0,log10 median
5989,cabbage,grams (g),g,325,325,0,0,0,1,0,log10 median
5990,cabbage,grams (g),g,615,615,0,0,0,1,0,log10 median
5991,cabbage,grams (g),g,765,765,0,0,0,1,0,log10 median
5992,cabbage,grams (g),g,680,680,0,0,0,1,0,log10 median
5993,cabbage,grams (g),g,855,855,0,0,0,1,0,log10 median
5994,cabbage,grams (g),g,1100,1100,0,0,0,1,0,log10 median
5995,cabbage,grams (g),g,1040,1040,0,0,0,1,0,log10 median
5996,camote tops,grams (g),g,380,380,0,0,0,1,0,log10 median
5997,camote tops,grams (g),g,180,180,0,0,0,1,0,log10 median
5998,camote tops,grams (g),g,160,160,0,0,0,1,0,log10 median
5999,camote tops,grams (g),g,180,180,0,0,0,1,0,log10 median
6000,camote tops,grams (g),g,245,245,0,0,0,1,0,log10 median
6001,camote,grams (g),g,50,50,0,0,0,1,0,log10 median
6002,camote,grams (g),g,90,90,0,0,0,1,0,log10 median
6003,camote,grams (g),g,60,60,0,0,0,1,0,log10 median
6004,camote,grams (g),g,90,90,0,0,0,1,0,log10 median
6005,camote,grams (g),g,65,65,0,0,0,1,0,log10 median
6006,camote,grams (g),g,90,90,0,0,0,1,0,log10 median
6007,carrot,grams (g),g,110,110,0,0,0,1,0,log10 median
6008,carrot,grams (g),g,125,125,0,0,0,1,0,log10 median
6009,carrot,grams (g),g,95,95,0,0,0,1,0,log10 median
6010,carrot,grams (g),g,135,135,0,0,0,1,0,log10 median
6011,carrot,grams (g),g,115,115,0,0,0,1,0,log10 median
6012,carrot,grams (g),g,270,270,0,0,0,1,0,log10 median
6013,carrot,grams (g),g,285,285,0,0,0,1,0,log10 median
6014,carrot,grams (g),g,85,85,0,0,0,1,0,log10 median
6015,carrot,grams (g),g,120,120,0,0,0,1,0,log10 median
6016,carrot,grams (g),g,165,165,0,0,0,1,0,log10 median
6017,carrot,grams (g),g,90,90,0,0,0,1,0,log10 median
6018,carrot,grams (g),g,140,140,0,0,0,1,0,log10 median
6019,carrot,grams (g),g,165,165,0,0,0,1,0,log10 median
6020,carrot,grams (g),g,65,65,0,0,0,1,0,log10 median
6021,carrot,grams (g),g,90,90,0,0,0,1,0,log10 median
6022,carrot,grams (g),g,125,125,0,0,0,1,0,log10 median
6023,carrot,grams (g),g,125,125,0,0,0,1,0,log10 median
6024,carrot,grams (g),g,120,120,0,0,0,1,0,log10 median
6025,carrot,grams (g),g,195,195,0,0,0,1,0,log10 median
6026,carrot,grams (g),g,205,205,0,0,0,1,0,log10 median
6027,chicken,grams (g),g,860,860,0,0,0,1,0,log10 median
6028,"crackers, cookies, buiscuits, chips/curls",grams (g),g,25,25,0,0,0,1,0,log10 median
6029,"crackers, cookies, buiscuits, chips/curls",grams (g),g,32,32,0,0,0,1,0,log10 median
6030,"crackers, cookies, buiscuits, chips/curls",grams (g),g,38,38,0,0,0,1,0,log10 median
6031,"crackers, cookies, buiscuits, chips/curls",grams (g),g,24,24,0,0,0,1,0,log10 median
6032,"crackers, cookies, buiscuits, chips/curls",grams (g),g,60,60,0,0,0,1,0,log10 median
6033,"crackers, cookies, buiscuits, chips/curls",grams (g),g,85,85,0,0,0,1,0,log10 median
6034,"crackers, cookies, buiscuits, chips/curls",grams (g),g,410,410,0,0,0,1,0,block governs
6035,"crackers, cookies, buiscuits, chips/curls",grams (g),g,40,40,0,0,0,1,0,log10 median
6036,"crackers, cookies, buiscuits, chips/curls",grams (g),g,78,78,0,0,0,1,0,log10 median
6037,"crackers, cookies, buiscuits, chips/curls",grams (g),g,90,90,0,0,0,1,0,log10 median
6038,"crackers, cookies, buiscuits, chips/curls",grams (g),g,30,30,0,0,0,1,0,log10 median
6039,"crackers, cookies, buiscuits, chips/curls",grams (g),g,90,90,0,0,0,1,0,log10 median
6040,"crackers, cookies, buiscuits, chips/curls",grams (g),g,100,100,0,0,0,1,0,log10 median
6041,"crackers, cookies, buiscuits, chips/curls",grams (g),g,25,25,0,0,0,1,0,log10 median
6042,"crackers, cookies, buiscuits, chips/curls",grams (g),g,40,40,0,0,0,1,0,log10 median
6043,"crackers, cookies, buiscuits, chips/curls",grams (g),g,85,85,0,0,0,1,0,log10 median
6044,"crackers, cookies, buiscuits, chips/curls",grams (g),g,300,300,0,0,0,1,0,log10 median
6045,"crackers, cookies, buiscuits, chips/curls",grams (g),g,20,20,0,0,0,1,0,log10 median
6046,"crackers, cookies, buiscuits, chips/curls",grams (g),g,26,26,0,0,0,1,0,block governs
6047,"crackers, cookies, buiscuits, chips/curls",grams (g),g,90,90,0,0,0,1,0,log10 median
6048,"crackers, cookies, buiscuits, chips/curls",grams (g),g,60,60,0,0,0,1,0,log10 median
6049,"crackers, cookies, buiscuits, chips/curls",grams (g),g,108,108,0,0,0,1,0,log10 median
6050,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),mL,.23,230,0,0,0,1,0,log10 median
6051,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),mL,.80000001,800,0,0,0,1,0,log10 median
6052,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),mL,.19,190,0,0,0,1,0,log10 median
6053,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),mL,.19,190,0,0,0,1,0,log10 median
6054,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),mL,.28999999,290,0,0,0,1,0,log10 median
6055,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),mL,.35499999,355,0,0,0,1,0,log10 median
6056,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),mL,.5,500,0,0,0,1,0,log10 median
6057,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),mL,1,1000,0,0,0,1,0,log10 median
6058,fresh fish,grams (g),g,345,345,0,0,0,1,0,log10 median
6059,fresh fish,grams (g),g,550,550,0,0,0,1,0,log10 median
6060,fresh fish,grams (g),g,430,430,0,0,0,1,0,log10 median
6061,fresh fish,grams (g),g,420,420,0,0,0,1,0,log10 median
6062,fresh fish,grams (g),g,475,475,0,0,0,1,0,log10 median
6063,fresh fish,grams (g),g,350,350,0,0,0,1,0,log10 median
6064,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,90,90,0,0,0,1,0,log10 median
6065,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),mL,.75,750,0,0,0,1,0,block governs
6066,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),mL,.12,120,0,0,0,1,0,log10 median
6067,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),mL,.85000002,850,0,0,0,1,0,block governs
6068,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),mL,.69999999,700,0,0,0,1,0,block governs
6069,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
6070,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
6071,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
6072,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
6073,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
6074,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
6075,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
6076,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
6077,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
6078,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,1,1000,0,0,0,1,0,log10 median
6079,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
6080,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,1,1000,0,0,0,1,0,log10 median
6081,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
6082,loaf bread,grams (g),g,640,640,0,0,0,1,0,log10 median
6083,loaf bread,grams (g),g,700,700,0,0,0,1,0,log10 median
6084,loaf bread,grams (g),g,700,700,0,0,0,1,0,log10 median
6085,loaf bread,grams (g),g,700,700,0,0,0,1,0,log10 median
6086,loaf bread,grams (g),g,700,700,0,0,0,1,0,log10 median
6087,loaf bread,grams (g),g,500,500,0,0,0,1,0,log10 median
6088,loaf bread,grams (g),g,450,450,0,0,0,1,0,log10 median
6089,loaf bread,grams (g),g,500,500,0,0,0,1,0,log10 median
6090,loaf bread,grams (g),g,450,450,0,0,0,1,0,log10 median
6091,loaf bread,grams (g),g,350,350,0,0,0,1,0,log10 median
6092,loaf bread,grams (g),g,430,430,0,0,0,1,0,log10 median
6093,loaf bread,grams (g),g,240,240,0,0,0,1,0,log10 median
6094,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,260,260,0,0,0,1,0,log10 median
6095,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,200,200,0,0,0,1,0,log10 median
6096,cabbage,grams (g),g,800,800,0,0,0,1,0,log10 median
6097,cabbage,grams (g),g,.66500002,665,1,1,0,0,0,log10 median
6098,cabbage,grams (g),g,.88999999,890,1,1,0,0,0,log10 median
6099,cabbage,grams (g),g,.115,115,1,1,0,0,0,log10 median
6100,cabbage,grams (g),g,.18000001,180,1,1,0,0,0,block governs
6101,cabbage,grams (g),g,.285,285,1,1,0,0,0,log10 median
6102,cabbage,grams (g),g,.235,235,1,1,0,0,0,log10 median
6103,cabbage,grams (g),g,.53500003,535,1,1,0,0,0,log10 median
6104,cabbage,grams (g),g,.76999998,770,1,1,0,0,0,log10 median
6105,cabbage,grams (g),g,.315,315,1,1,0,0,0,log10 median
6106,cabbage,grams (g),g,.51499999,515,1,1,0,0,0,log10 median
6107,cabbage,grams (g),g,.89499998,895,1,1,0,0,0,log10 median
6108,cabbage,grams (g),g,.31999999,320,1,1,0,0,0,log10 median
6109,cabbage,grams (g),g,.86000001,860,1,1,0,0,0,log10 median
6110,cabbage,grams (g),g,.97000003,970,1,1,0,0,0,log10 median
6111,cabbage,grams (g),g,.27000001,270,1,1,0,0,0,log10 median
6112,cabbage,grams (g),g,.685,685,1,1,0,0,0,log10 median
6113,cabbage,grams (g),g,.83999997,840,1,1,0,0,0,log10 median
6114,cabbage,grams (g),g,.47,470,1,1,0,0,0,log10 median
6115,cabbage,grams (g),g,.51499999,515,1,1,0,0,0,log10 median
6116,cabbage,grams (g),g,.69999999,700,1,1,0,0,0,log10 median
6117,cabbage,grams (g),g,.2,200,1,1,0,0,0,log10 median
6118,cabbage,grams (g),g,.215,215,1,1,0,0,0,log10 median
6119,cabbage,grams (g),g,.19,190,1,1,0,0,0,log10 median
6120,cabbage,grams (g),g,.16,160,1,1,0,0,0,log10 median
6121,cabbage,grams (g),g,.17,170,1,1,0,0,0,log10 median
6122,cabbage,grams (g),g,.16,160,1,1,0,0,0,log10 median
6123,cabbage,grams (g),g,175,175,0,0,0,1,0,log10 median
6124,cabbage,grams (g),g,.16,160,1,1,0,0,0,log10 median
6125,camote tops,grams (g),g,.155,155,1,1,0,0,0,log10 median
6126,camote tops,grams (g),g,.19499999,195,1,1,0,0,0,log10 median
6127,camote tops,grams (g),g,.205,205,1,1,0,0,0,log10 median
6128,camote tops,grams (g),g,.23,230,1,1,0,0,0,log10 median
6129,camote tops,grams (g),g,.13,130,1,1,0,0,0,log10 median
6130,camote tops,grams (g),g,.27000001,270,1,1,0,0,0,log10 median
6131,camote tops,grams (g),g,180,180,0,0,0,1,0,log10 median
6132,camote tops,grams (g),g,190,190,0,0,0,1,0,log10 median
6133,camote tops,Kilograms (Kgs),g,1.885,1885,0,0,0,1,0,block governs
6134,camote tops,grams (g),g,.815,815,1,1,0,0,0,log10 median
6135,camote tops,Kilograms (Kgs),g,1.025,1025,0,0,0,1,0,log10 median
6136,camote tops,grams (g),g,.73500001,735,1,1,0,0,0,log10 median
6137,camote,grams (g),g,.33500001,335,1,1,0,0,0,log10 median
6138,camote,grams (g),g,.075000003,75,1,1,0,0,0,log10 median
6139,camote,grams (g),g,.155,155,1,1,0,0,0,log10 median
6140,camote,grams (g),g,75,75,0,0,0,1,0,log10 median
6141,camote,grams (g),g,145,145,0,0,0,1,0,log10 median
6142,camote,grams (g),g,205,205,0,0,0,1,0,log10 median
6143,camote,grams (g),g,.1,100,1,1,0,0,0,log10 median
6144,camote,grams (g),g,.22499999,225,1,1,0,0,0,log10 median
6145,camote,grams (g),g,.27000001,270,1,1,0,0,0,log10 median
6146,camote,grams (g),g,.079999998,80,1,1,0,0,0,log10 median
6147,camote,grams (g),g,.125,125,1,1,0,0,0,log10 median
6148,camote,grams (g),g,.215,215,1,1,0,0,0,log10 median
6149,camote,grams (g),g,.1,100,1,1,0,0,0,log10 median
6150,camote,grams (g),g,.245,245,1,1,0,0,0,log10 median
6151,camote,grams (g),g,.44499999,445,1,1,0,0,0,log10 median
6152,camote,grams (g),g,.14,140,1,1,0,0,0,log10 median
6153,carrot,grams (g),g,.1,100,1,1,0,0,0,log10 median
6154,carrot,grams (g),g,.17,170,1,1,0,0,0,log10 median
6155,carrot,grams (g),g,.1,100,1,1,0,0,0,log10 median
6156,carrot,grams (g),g,.13,130,1,1,0,0,0,log10 median
6157,carrot,grams (g),g,.14,140,1,1,0,0,0,log10 median
6158,carrot,grams (g),g,80,80,0,0,0,1,0,log10 median
6159,carrot,grams (g),g,110,110,0,0,0,1,0,log10 median
6160,carrot,grams (g),g,220,220,0,0,0,1,0,log10 median
6161,carrot,grams (g),g,.085000001,85,1,1,0,0,0,log10 median
6162,carrot,grams (g),g,.18000001,180,1,1,0,0,0,log10 median
6163,carrot,grams (g),g,.30500001,305,1,1,0,0,0,log10 median
6164,carrot,grams (g),g,.11,110,1,1,0,0,0,log10 median
