id,check,tier,priority,reason,has_photo,filename,photo_path,obs_type,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,pull_item,pull_nsu_unit,rawtick,raw_weight,dim,corrected_weight,snap_rule,flat_group,nobs,nven,is_rep,queue_flag,queue_tier,read_model,read_human,needs_reading
6243,2,must,3,C2 magnitude only -- decimal moved,1,1773801034616.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773801034616.jpg,small_size,ILOILO,CABATUAN,Roadside,Percy Store,TXE6WOX7,Mango,Bilog,grams (g),.2,g,200,log10 median,,,,,,,0,0,1
6244,2,must,3,C2 magnitude only -- decimal moved,1,1778895541048.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778895541048.jpg,province_median,ILOILO,CABATUAN,Tabucan Talipapa,LRRJ VEGGIES and MORE,8OHRHUP8,Pork,Piece,grams (g),.59500003,g,595,log10 median,,,,,,,0,0,1
6245,2,must,3,C2 magnitude only -- decimal moved,1,1773713849455.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773713849455.jpg,province_median,ILOILO,CABATUAN,Cabatuan Public Market,Topin Pork and Beef Stand,KZYYWQU1,Pork,Piece,grams (g),.27000001,g,270,log10 median,,,,,,,0,0,1
6246,2,must,3,C2 magnitude only -- decimal moved,1,1773710910396.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773710910396.jpg,province_median,ILOILO,CABATUAN,Cabatuan Public Market,Elna Meat Stand,MGEQ0UPV,Pork,Piece,grams (g),.27500001,g,275,log10 median,,,,,,,0,0,1
6247,2,must,3,C2 magnitude only -- decimal moved,1,1773713429171.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773713429171.jpg,province_median,ILOILO,CABATUAN,Cabatuan Public Market,Claveria Meat Stand,Y43PX87R,Pork,Piece,grams (g),.25999999,g,260,log10 median,,,,,,,0,0,1
6248,2,must,3,C2 magnitude only -- decimal moved,1,1773712827294.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773712827294.jpg,large_size,ILOILO,CABATUAN,San Miguel Public Market,Dana Chicken and Frozen Stall,VUHMR2CD,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Bilog,grams (g),.064999998,g,65,log10 median,,,,,,,0,0,1
6249,2,must,3,C2 magnitude only -- decimal moved,1,1778895486631.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778895486631.jpg,medium_size,ILOILO,CABATUAN,Tabucan Talipapa,LRRJ VEGGIES and MORE,2J8ZTFAW,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Packs,grams (g),.505,g,505,log10 median,,,,,,,0,0,1
6345,2,must,2,C2 both magnitude and dimension,1,1774401432433.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774401432433.jpg,small_size,ILOILO,CALINOG,Calinog Public Market,Carisma store,V0ITEBFX,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Packs,grams (g),.44999999,mL,450,log10 median,,,,,,,1,0,0
6405,2,must,2,C2 dimension only -- tick overruled,1,1774407522026.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774407522026.jpg,small_size,ILOILO,CALINOG,Poblacion rizal ilaud,RNC Mini Groceries,AQGCSJWX,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Packs,Litres (L),.85000002,g,850,block governs,,,,,,,1,0,0
6413,2,must,3,C2 magnitude only -- decimal moved,1,1774049112652.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774049112652.jpg,small_size,ILOILO,CARLES,Carles Public Market,Mimi Store,D2CUZDXR,Cabbage,Bilog,grams (g),.47999999,g,480,log10 median,,,,,,,0,0,1
6414,2,must,3,C2 magnitude only -- decimal moved,1,1774049135143.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774049135143.jpg,medium_size,ILOILO,CARLES,Carles Public Market,Mimi Store,D2CUZDXR,Cabbage,Bilog,grams (g),.73500001,g,735,log10 median,,,,,,,0,0,1
6415,2,must,3,C2 magnitude only -- decimal moved,1,1774049158376.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774049158376.jpg,large_size,ILOILO,CARLES,Carles Public Market,Mimi Store,D2CUZDXR,Cabbage,Bilog,grams (g),.83999997,g,840,log10 median,,,,,,,0,0,1
6416,2,must,3,C2 magnitude only -- decimal moved,1,1774049784570.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774049784570.jpg,small_size,ILOILO,CARLES,Carles Public Market,Mercedes Betita Vegetable Store,ZL2PJV0G,Cabbage,Bilog,grams (g),.34,g,340,log10 median,,,,,,,0,0,1
6417,2,must,3,C2 magnitude only -- decimal moved,1,1774049808858.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774049808858.jpg,medium_size,ILOILO,CARLES,Carles Public Market,Mercedes Betita Vegetable Store,ZL2PJV0G,Cabbage,Bilog,grams (g),.73500001,g,735,log10 median,,,,,,,0,0,1
6418,2,must,3,C2 magnitude only -- decimal moved,1,1774049840862.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774049840862.jpg,large_size,ILOILO,CARLES,Carles Public Market,Mercedes Betita Vegetable Store,ZL2PJV0G,Cabbage,Bilog,grams (g),.77999997,g,780,log10 median,,,,,,,0,0,1
6419,2,must,3,C2 magnitude only -- decimal moved,1,1774050786039.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774050786039.jpg,small_size,ILOILO,CARLES,Carles Public market,Francia Vegetable,4ROF4D8C,Camote tops,Bugkos,grams (g),.155,g,155,log10 median,,,,,,,0,0,1
6420,2,must,3,C2 magnitude only -- decimal moved,1,1774053420741.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053420741.jpg,small_size,ILOILO,CARLES,Carles Public Market,Gina vegetable,5BRAVG3K,Camote tops,Bugkos,grams (g),.17,g,170,log10 median,,,,,,,0,0,1
6421,2,must,3,C2 magnitude only -- decimal moved,1,1774050109179.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774050109179.jpg,small_size,ILOILO,CARLES,Carles Public market,Mercedes Betita Vegetable Store,QGV89ESW,Camote tops,Bugkos,grams (g),.215,g,215,log10 median,,,,,,,0,0,1
6422,2,must,3,C2 magnitude only -- decimal moved,1,1774323447372.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774323447372.jpg,small_size,ILOILO,CARLES,Bancal Talipapa,Marlyn Store,8W7RG9VF,Camote tops,Bundle,grams (g),.125,g,125,log10 median,,,,,,,0,0,1
6423,2,must,3,C2 magnitude only -- decimal moved,1,1774323060792.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774323060792.jpg,small_size,ILOILO,CARLES,Bancal Talipapa,Jhabbyron Store,OQGYG133,Camote tops,Bundle,grams (g),.16,g,160,log10 median,,,,,,,0,0,1
6424,2,must,3,C2 magnitude only -- decimal moved,1,1774323099484.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774323099484.jpg,large_size,ILOILO,CARLES,Bancal Talipapa,Jhabbyron Store,OQGYG133,Camote tops,Bundle,grams (g),.66500002,g,665,log10 median,,,,,,,0,0,1
6425,2,must,3,C2 magnitude only -- decimal moved,1,1774050687435.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774050687435.jpg,small_size,ILOILO,CARLES,Carles Public market,Francia Vegetable,AG826PCW,Camote,Bilog,grams (g),.075000003,g,75,log10 median,,,,,,,0,0,1
6426,2,must,3,C2 magnitude only -- decimal moved,1,1774050711770.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774050711770.jpg,medium_size,ILOILO,CARLES,Carles Public market,Francia Vegetable,AG826PCW,Camote,Bilog,grams (g),.115,g,115,log10 median,,,,,,,0,0,1
6427,2,must,3,C2 magnitude only -- decimal moved,1,1774050731084.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774050731084.jpg,large_size,ILOILO,CARLES,Carles Public market,Francia Vegetable,AG826PCW,Camote,Bilog,grams (g),.27000001,g,270,log10 median,,,,,,,0,0,1
6428,2,must,3,C2 magnitude only -- decimal moved,1,1774053484269.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053484269.jpg,small_size,ILOILO,CARLES,Carles Public market,Gina vegetable,F28WIO9U,Camote,Bilog,grams (g),.090000004,g,90,log10 median,,,,,,,0,0,1
6429,2,must,3,C2 magnitude only -- decimal moved,1,1774053509590.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053509590.jpg,medium_size,ILOILO,CARLES,Carles Public market,Gina vegetable,F28WIO9U,Camote,Bilog,grams (g),.19,g,190,log10 median,,,,,,,0,0,1
6430,2,must,3,C2 magnitude only -- decimal moved,1,1774053528900.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053528900.jpg,large_size,ILOILO,CARLES,Carles Public market,Gina vegetable,F28WIO9U,Camote,Bilog,grams (g),.23999999,g,240,log10 median,,,,,,,0,0,1
6431,2,must,3,C2 magnitude only -- decimal moved,1,1774050015928.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774050015928.jpg,small_size,ILOILO,CARLES,Carles Public market,Mercedes Betita Vegetable Store,SPAKSW3Y,Camote,Bilog,grams (g),.090000004,g,90,log10 median,,,,,,,0,0,1
6432,2,must,3,C2 magnitude only -- decimal moved,1,1774050039441.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774050039441.jpg,medium_size,ILOILO,CARLES,Carles Public market,Mercedes Betita Vegetable Store,SPAKSW3Y,Camote,Bilog,grams (g),.19,g,190,log10 median,,,,,,,0,0,1
6433,2,must,3,C2 magnitude only -- decimal moved,1,1774050058223.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774050058223.jpg,large_size,ILOILO,CARLES,Carles Public market,Mercedes Betita Vegetable Store,SPAKSW3Y,Camote,Bilog,grams (g),.245,g,245,log10 median,,,,,,,0,0,1
6434,2,must,3,C2 magnitude only -- decimal moved,1,1774050604497.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774050604497.jpg,small_size,ILOILO,CARLES,Carles Public market,Francia Vegetable,8KN5QQ30,Carrot,Bilog,grams (g),.13500001,g,135,log10 median,,,,,,,0,0,1
6435,2,must,3,C2 magnitude only -- decimal moved,1,1774050620834.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774050620834.jpg,medium_size,ILOILO,CARLES,Carles Public market,Francia Vegetable,8KN5QQ30,Carrot,Bilog,grams (g),.16500001,g,165,log10 median,,,,,,,0,0,1
6436,2,must,3,C2 magnitude only -- decimal moved,1,1774050633777.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774050633777.jpg,large_size,ILOILO,CARLES,Carles Public market,Francia Vegetable,8KN5QQ30,Carrot,Bilog,grams (g),.27500001,g,275,log10 median,,,,,,,0,0,1
6437,2,must,3,C2 magnitude only -- decimal moved,1,1774049231874.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774049231874.jpg,small_size,ILOILO,CARLES,Carles Public market,Mimi Store,Q7DA2ZFK,Carrot,Bilog,grams (g),.064999998,g,65,log10 median,,,,,,,0,0,1
6438,2,must,3,C2 magnitude only -- decimal moved,1,1774049249659.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774049249659.jpg,medium_size,ILOILO,CARLES,Carles Public market,Mimi Store,Q7DA2ZFK,Carrot,Bilog,grams (g),.13,g,130,log10 median,,,,,,,0,0,1
6439,2,must,3,C2 magnitude only -- decimal moved,1,1774049274050.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774049274050.jpg,large_size,ILOILO,CARLES,Carles Public market,Mimi Store,Q7DA2ZFK,Carrot,Bilog,grams (g),.175,g,175,log10 median,,,,,,,0,0,1
6440,2,must,3,C2 magnitude only -- decimal moved,1,1774049898202.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774049898202.jpg,small_size,ILOILO,CARLES,Carles Public market,Mercedes Betita Vegetable Store,QQXZB3TQ,Carrot,Bilog,grams (g),.085000001,g,85,log10 median,,,,,,,0,0,1
6441,2,must,3,C2 magnitude only -- decimal moved,1,1774049917490.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774049917490.jpg,medium_size,ILOILO,CARLES,Carles Public market,Mercedes Betita Vegetable Store,QQXZB3TQ,Carrot,Bilog,grams (g),.12,g,120,log10 median,,,,,,,0,0,1
6442,2,must,3,C2 magnitude only -- decimal moved,1,1774049941007.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774049941007.jpg,large_size,ILOILO,CARLES,Carles Public market,Mercedes Betita Vegetable Store,QQXZB3TQ,Carrot,Bilog,grams (g),.18000001,g,180,log10 median,,,,,,,0,0,1
6453,2,must,3,C2 magnitude only -- decimal moved,1,1774055350711.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774055350711.jpg,small_size,ILOILO,CARLES,Carles Public Market,RC Wholesale Retail,5W9NBQIL,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.02,g,20,log10 median,,,,,,,0,0,1
6454,2,must,3,C2 magnitude only -- decimal moved,1,1774055371617.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774055371617.jpg,medium_size,ILOILO,CARLES,Carles Public Market,RC Wholesale Retail,5W9NBQIL,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.045000002,g,45,log10 median,,,,,,,0,0,1
6455,2,must,3,C2 magnitude only -- decimal moved,1,1774055395924.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774055395924.jpg,large_size,ILOILO,CARLES,Carles Public Market,RC Wholesale Retail,5W9NBQIL,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.60000002,g,600,block governs,,,,,,,0,0,1
6460,2,must,3,C2 magnitude only -- decimal moved,1,1774054535931.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774054535931.jpg,small_size,ILOILO,CARLES,Carles Public market,AJV Sari Sari Store,ODYDJA1D,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.032000002,g,32,log10 median,,,,,,,0,0,1
6461,2,must,3,C2 magnitude only -- decimal moved,1,1774054558146.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774054558146.jpg,medium_size,ILOILO,CARLES,Carles Public market,AJV Sari Sari Store,ODYDJA1D,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.039999999,g,40,log10 median,,,,,,,0,0,1
6462,2,must,3,C2 magnitude only -- decimal moved,1,1774054569246.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774054569246.jpg,large_size,ILOILO,CARLES,Carles Public market,AJV Sari Sari Store,ODYDJA1D,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.090000004,g,90,log10 median,,,,,,,0,0,1
6463,2,must,1,C2 magnitude only -- decimal moved [review queue],1,1774054625168.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774054625168.jpg,small_size,ILOILO,CARLES,Carles Public market,AJV Sari Sari Store,D53OJ7CU,"Crackers, Cookies, Buiscuits, Chips/Curls",Packs,grams (g),.38,g,380,log10 median,,,,,decade_outlier,1: decade outlier,1,0,0
6464,2,must,3,C2 magnitude only -- decimal moved,1,1774048647575.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774048647575.jpg,small_size,ILOILO,CARLES,Carles Public Market,Nonoy Eatery,EBN93DSL,"Crackers, Cookies, Buiscuits, Chips/Curls",Packs,grams (g),.28,g,280,log10 median,,,,,,,0,0,1
6472,2,must,3,C2 magnitude only -- decimal moved,1,1774326274980.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774326274980.jpg,small_size,ILOILO,CARLES,Carles roadside,Sta. Teresa Store,LRNGQZ0N,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,grams (g),.28,g,280,log10 median,,,,,,,0,0,1
6475,2,must,3,C2 magnitude only -- decimal moved,1,1774325728049.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774325728049.jpg,small_size,ILOILO,CARLES,Carles roadside,Capeda store,TSNH19KT,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,grams (g),.31,g,310,log10 median,,,,,,,0,0,1
6476,2,must,3,C2 magnitude only -- decimal moved,1,1774051090174.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774051090174.jpg,small_size,ILOILO,CARLES,Carles Public Market,Elviro Fish Stall,8A8XKRAV,Fresh Fish,Bilog,grams (g),.064999998,g,65,block governs,,,,,,,1,0,0
6477,2,must,3,C2 magnitude only -- decimal moved,1,1774051113734.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774051113734.jpg,medium_size,ILOILO,CARLES,Carles Public Market,Elviro Fish Stall,8A8XKRAV,Fresh Fish,Bilog,grams (g),.085000001,g,85,block governs,,,,,,,0,0,1
6478,2,must,3,C2 magnitude only -- decimal moved,1,1774051136663.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774051136663.jpg,large_size,ILOILO,CARLES,Carles Public Market,Elviro Fish Stall,8A8XKRAV,Fresh Fish,Bilog,grams (g),.145,g,145,log10 median,,,,,,,0,0,1
6479,2,must,3,C2 magnitude only -- decimal moved,1,1774051541070.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774051541070.jpg,small_size,ILOILO,CARLES,Carles Public Market,Kardo Fish Stall,P7TWJGF4,Fresh Fish,Bilog,grams (g),.35499999,g,355,log10 median,,,,,,,0,0,1
6480,2,must,3,C2 magnitude only -- decimal moved,1,1774051559980.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774051559980.jpg,medium_size,ILOILO,CARLES,Carles Public Market,Kardo Fish Stall,P7TWJGF4,Fresh Fish,Bilog,grams (g),.435,g,435,log10 median,,,,,,,0,0,1
6481,2,must,3,C2 magnitude only -- decimal moved,1,1774051585234.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774051585234.jpg,large_size,ILOILO,CARLES,Carles Public Market,Kardo Fish Stall,P7TWJGF4,Fresh Fish,Bilog,grams (g),.50999999,g,510,log10 median,,,,,,,0,0,1
6482,2,must,3,C2 magnitude only -- decimal moved,1,1774052202620.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774052202620.jpg,small_size,ILOILO,CARLES,Carles Public Market,Rex fish stall,RFQQU4X0,Fresh Fish,Bilog,grams (g),.18000001,g,180,log10 median,,,,,,,0,0,1
6483,2,must,3,C2 magnitude only -- decimal moved,1,1774052223072.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774052223072.jpg,medium_size,ILOILO,CARLES,Carles Public Market,Rex fish stall,RFQQU4X0,Fresh Fish,Bilog,grams (g),.41499999,g,415,log10 median,,,,,,,0,0,1
6484,2,must,3,C2 magnitude only -- decimal moved,1,1774052254116.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774052254116.jpg,large_size,ILOILO,CARLES,Carles Public Market,Rex fish stall,RFQQU4X0,Fresh Fish,Bilog,grams (g),.83499998,g,835,log10 median,,,,,,,0,0,1
6485,2,must,3,C2 magnitude only -- decimal moved,1,1774051254504.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774051254504.jpg,small_size,ILOILO,CARLES,Carles Public market,Elviro Fish Stall,HB8OQ9Z2,Fresh Fish,Putos,grams (g),.76499999,g,765,block governs,,,,,,,0,0,1
6487,2,must,3,C2 magnitude only -- decimal moved,1,1774052307423.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774052307423.jpg,small_size,ILOILO,CARLES,Carles Public market,Rex fish stall,YRYZ8QVZ,Fresh Fish,Putos,grams (g),.77499998,g,775,block governs,,,,,,,0,0,1
6489,2,must,3,C2 magnitude only -- decimal moved,1,1774048737269.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774048737269.jpg,small_size,ILOILO,CARLES,Carles Public market,Nonoy Eatery,GIG01HYG,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,grams (g),.029999999,g,30,log10 median,,,,,,,0,0,1
6490,2,must,2,C2 dimension only -- tick overruled,1,1774054677955.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774054677955.jpg,small_size,ILOILO,CARLES,Carles Public market,AJV Sari Sari Store,K5GD6IE6,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,Litres (L),.47999999,g,480,block governs,,,,,,,0,0,1
