id,check,tier,priority,reason,has_photo,filename,photo_path,obs_type,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,pull_item,pull_nsu_unit,rawtick,raw_weight,dim,corrected_weight,snap_rule,flat_group,nobs,nven,is_rep,queue_flag,queue_tier
823,2,must,3,C2 magnitude only -- decimal moved,1,1777511126692.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777511126692.jpg,small_size,AKLAN,MAKATO,Poblacion Makato Talipapa,Naya's Chicken and Meat Trading,Y6BGU5ST,Carrot,Binilog,grams (g),.090000004,g,90,log10 median,,,,,,
824,2,must,3,C2 magnitude only -- decimal moved,1,1778028816971.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778028816971.jpg,small_size,AKLAN,MAKATO,Poblacion Makato Talipapa,Kim Store,ZB89DJC4,Carrot,Binilog,grams (g),.1,g,100,log10 median,,,,,,
825,2,must,3,C2 magnitude only -- decimal moved,1,1778028846984.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778028846984.jpg,medium_size,AKLAN,MAKATO,Poblacion Makato Talipapa,Kim Store,ZB89DJC4,Carrot,Binilog,grams (g),.2,g,200,log10 median,,,,,,
826,2,must,3,C2 magnitude only -- decimal moved,1,1778030655105.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778030655105.jpg,small_size,AKLAN,MAKATO,Laguna Cayangwan Talipapa,Dave and Shania Store,ZLCLFPXZ,Carrot,Binilog,grams (g),.07,g,70,log10 median,,,,,,
827,2,must,3,C2 magnitude only -- decimal moved,1,1778030672629.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778030672629.jpg,medium_size,AKLAN,MAKATO,Laguna Cayangwan Talipapa,Dave and Shania Store,ZLCLFPXZ,Carrot,Binilog,grams (g),.14,g,140,log10 median,,,,,,
833,2,must,3,C2 magnitude only -- decimal moved,1,1777426009770.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777426009770.jpg,large_size,AKLAN,MAKATO,Makato Public Market,Tejada-Ramos Dressed Chicken and Meat Shop,PQ94GZJX,Chicken,Whole (chicken),grams (g),1.115,g,1115,log10 median,,,,,,
851,2,must,3,C2 magnitude only -- decimal moved,1,1777535384267.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777535384267.jpg,medium_size,AKLAN,MAKATO,Sitio Hagachac Baybay Makato Roadside,Lucing Fish Stand,0E2GRZZG,Fresh Fish,Binilog,grams (g),.67500001,g,675,log10 median,,,,,,
852,2,must,3,C2 magnitude only -- decimal moved,1,1777423520722.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777423520722.jpg,small_size,AKLAN,MAKATO,Makato Public Market,Rosefel Fish Stand,21BF54RM,Fresh Fish,Binilog,grams (g),.055,g,55,block governs,,,,,,
853,2,must,3,C2 magnitude only -- decimal moved,1,1777423017607.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777423017607.jpg,medium_size,AKLAN,MAKATO,Makato Public Market,Ginalyn Fish Stand,F6TV083M,Fresh Fish,Binilog,grams (g),.56999999,g,570,log10 median,,,,,,
854,2,must,3,C2 magnitude only -- decimal moved,1,1777448667164.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777448667164.jpg,small_size,AKLAN,MAKATO,Dumga Makato Talipapa,John Fish Stall,FB1MN083,Fresh Fish,Binilog,grams (g),.28999999,g,290,log10 median,,,,,,
855,2,must,3,C2 magnitude only -- decimal moved,1,1777448700919.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777448700919.jpg,medium_size,AKLAN,MAKATO,Dumga Makato Talipapa,John Fish Stall,FB1MN083,Fresh Fish,Binilog,grams (g),.39500001,g,395,log10 median,,,,,,
856,2,must,3,C2 magnitude only -- decimal moved,1,1777448734418.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777448734418.jpg,large_size,AKLAN,MAKATO,Dumga Makato Talipapa,John Fish Stall,FB1MN083,Fresh Fish,Binilog,grams (g),.86000001,g,860,log10 median,,,,,,
857,2,must,3,C2 magnitude only -- decimal moved,1,1777535109524.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777535109524.jpg,small_size,AKLAN,MAKATO,Sitio Hagachac Baybay Roadside,Gigi Fish Stall,FL1YCREC,Fresh Fish,Binilog,grams (g),.38499999,g,385,log10 median,,,,,,
858,2,must,3,C2 magnitude only -- decimal moved,1,1777535167804.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777535167804.jpg,medium_size,AKLAN,MAKATO,Sitio Hagachac Baybay Roadside,Gigi Fish Stall,FL1YCREC,Fresh Fish,Binilog,grams (g),.61000001,g,610,log10 median,,,,,,
859,2,must,3,C2 magnitude only -- decimal moved,1,1778033569965.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778033569965.jpg,small_size,AKLAN,MAKATO,Libuton Makato Roadside,Capispisan Sari-Sari Store,LV0PS3KE,Fresh Fish,Binilog,grams (g),.33500001,g,335,log10 median,,,,,,
860,2,must,3,C2 magnitude only -- decimal moved,1,1778033609607.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778033609607.jpg,medium_size,AKLAN,MAKATO,Libuton Makato Roadside,Capispisan Sari-Sari Store,LV0PS3KE,Fresh Fish,Binilog,grams (g),.78500003,g,785,log10 median,,,,,,
861,2,must,3,C2 magnitude only -- decimal moved,1,1778051678635.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778051678635.jpg,medium_size,AKLAN,MAKATO,Tugas Makato Roadside,Bhebe Shan Processed Meat Shop,SO58ETQZ,Fresh Fish,Binilog,grams (g),.505,g,505,log10 median,,,,,,
862,2,must,3,C2 magnitude only -- decimal moved,1,1777423282182.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777423282182.jpg,medium_size,AKLAN,MAKATO,Makato Public Market,Teofista Fish Stall,UC0ON211,Fresh Fish,Binilog,grams (g),.405,g,405,log10 median,,,,,,
863,2,must,3,C2 magnitude only -- decimal moved,1,1778028947163.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778028947163.jpg,small_size,AKLAN,MAKATO,Poblacion Makato Talipapa,Kim Store,8TCG1317,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Binilog,grams (g),.085000001,g,85,log10 median,,,,,,
864,2,must,3,C2 magnitude only -- decimal moved,1,1778056525267.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778056525267.jpg,small_size,AKLAN,MAKATO,Riverside Brgy.Calangcang Roadside,Felix Palamig,CURBYCGD,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Binilog,grams (g),.050000001,g,50,log10 median,,,,,,
865,2,must,3,C2 magnitude only -- decimal moved,1,1778032137756.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778032137756.jpg,small_size,AKLAN,MAKATO,Tugas Makato Roadside,Liz Store,JE28RX8B,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Binilog,grams (g),.075000003,g,75,log10 median,,,,,,
889,2,must,3,C2 magnitude only -- decimal moved,1,1778029022232.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778029022232.jpg,medium_size,AKLAN,MAKATO,Poblacion Makato Talipapa,Kim Store,0W595DEM,Loaf Bread,Kasarangan nga putos,grams (g),.51499999,g,515,log10 median,,,,,,
897,2,must,3,C2 magnitude only -- decimal moved,1,1777517342208.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777517342208.jpg,large_size,AKLAN,MAKATO,Burgos St.Poblacion Makato Roadside,Three Kates,3PPBJL61,Loaf Bread,Mabahoe nga putos,grams (g),.70999998,g,710,log10 median,,,,,,
904,2,must,3,C2 magnitude only -- decimal moved,1,1778030154190.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778030154190.jpg,small_size,AKLAN,MAKATO,Laguna Cayangwan Roadside,Janice Store,H0RQGGXD,Loaf Bread,Maisot nga putos,grams (g),.235,g,235,log10 median,,,,,,
906,2,must,3,C2 magnitude only -- decimal moved,1,1778034178247.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778034178247.jpg,small_size,AKLAN,MAKATO,Rizal St.Poblacion Makato Roadside,Jennifer Fruit Stand,5OZE0UHB,Mango,Binilog,grams (g),.16,g,160,log10 median,,,,,,
907,2,must,3,C2 magnitude only -- decimal moved,1,1778034192150.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778034192150.jpg,medium_size,AKLAN,MAKATO,Rizal St.Poblacion Makato Roadside,Jennifer Fruit Stand,5OZE0UHB,Mango,Binilog,grams (g),.22,g,220,log10 median,,,,,,
908,2,must,3,C2 magnitude only -- decimal moved,1,1778051558507.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778051558507.jpg,small_size,AKLAN,MAKATO,Brgy.Tugas Makato Roadside,Bhebe Shan Processed Meat Shop,AO6HQD70,Mango,Binilog,grams (g),.125,g,125,log10 median,,,,,,
909,2,must,3,C2 magnitude only -- decimal moved,1,1778051582975.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778051582975.jpg,medium_size,AKLAN,MAKATO,Brgy.Tugas Makato Roadside,Bhebe Shan Processed Meat Shop,AO6HQD70,Mango,Binilog,grams (g),.17,g,170,log10 median,,,,,,
910,2,must,3,C2 magnitude only -- decimal moved,1,1777428159499.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777428159499.jpg,small_size,AKLAN,MAKATO,Makato Public Market,Rashel Fruit Stand,FUDEWOAC,Mango,Binilog,grams (g),.19499999,g,195,log10 median,,,,,,
911,2,must,3,C2 magnitude only -- decimal moved,1,1777428179809.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777428179809.jpg,medium_size,AKLAN,MAKATO,Makato Public Market,Rashel Fruit Stand,FUDEWOAC,Mango,Binilog,grams (g),.26499999,g,265,log10 median,,,,,,
912,2,must,3,C2 magnitude only -- decimal moved,1,1777428200235.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777428200235.jpg,large_size,AKLAN,MAKATO,Makato Public Market,Rashel Fruit Stand,FUDEWOAC,Mango,Binilog,grams (g),.36500001,g,365,log10 median,,,,,,
913,2,must,3,C2 magnitude only -- decimal moved,1,1777513531890.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777513531890.jpg,small_size,AKLAN,MAKATO,Makato Public Market,Trayco Fruit Stand,JAFNIY2B,Mango,Binilog,grams (g),.14,g,140,log10 median,,,,,,
914,2,must,3,C2 magnitude only -- decimal moved,1,1777513546558.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777513546558.jpg,medium_size,AKLAN,MAKATO,Makato Public Market,Trayco Fruit Stand,JAFNIY2B,Mango,Binilog,grams (g),.185,g,185,log10 median,,,,,,
915,2,must,3,C2 magnitude only -- decimal moved,1,1777513559805.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777513559805.jpg,large_size,AKLAN,MAKATO,Makato Public Market,Trayco Fruit Stand,JAFNIY2B,Mango,Binilog,grams (g),.255,g,255,log10 median,,,,,,
916,2,must,3,C2 magnitude only -- decimal moved,1,1777516923819.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777516923819.jpg,medium_size,AKLAN,MAKATO,Makato Public Market,Jodel Store,SJZX87C5,Mango,Binilog,grams (g),.23,g,230,log10 median,,,,,,
917,2,must,3,C2 magnitude only -- decimal moved,1,1778034809067.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778034809067.jpg,small_size,AKLAN,MAKATO,Poblacion Makato Talipapa,Leo Fruit Stand,YP6Z1MXH,Mango,Binilog,grams (g),.145,g,145,log10 median,,,,,,
918,2,must,3,C2 magnitude only -- decimal moved,1,1777422762958.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777422762958.jpg,medium_size,AKLAN,MAKATO,Makato Public Market,Marife Fish Vendor,7BU9EA4E,"Prawns, Lobster, shrimp",Tumpok,grams (g),.22,g,220,log10 median,,,,,,
919,2,must,3,C2 magnitude only -- decimal moved,1,1777509264770.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777509264770.jpg,large_size,AKLAN,MAKATO,Poblacion Makato Roadside,Lanie Seafood Trading,D5LGQ66V,"Prawns, Lobster, shrimp",Tumpok,grams (g),.505,g,505,log10 median,,,,,,
920,2,must,3,C2 magnitude only -- decimal moved,1,1777423796484.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777423796484.jpg,large_size,AKLAN,MAKATO,Makato Public Market,Josie Fish Stand,L1Q2X55I,"Prawns, Lobster, shrimp",Tumpok,grams (g),.52499998,g,525,log10 median,,,,,,
921,2,must,3,C2 magnitude only -- decimal moved,1,1777517887594.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777517887594.jpg,medium_size,AKLAN,MAKATO,Burgos St.Poblacion Makato Talipapa,Akquarius Seafood Trading,M8ADUXKT,"Prawns, Lobster, shrimp",Tumpok,grams (g),.30000001,g,300,log10 median,,,,,,
922,2,must,3,C2 magnitude only -- decimal moved,1,1777517927297.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777517927297.jpg,large_size,AKLAN,MAKATO,Burgos St.Poblacion Makato Talipapa,Akquarius Seafood Trading,M8ADUXKT,"Prawns, Lobster, shrimp",Tumpok,grams (g),.38999999,g,390,log10 median,,,,,,
923,2,must,3,C2 magnitude only -- decimal moved,1,1777422505978.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777422505978.jpg,medium_size,AKLAN,MAKATO,Makato Public Market,Tagala Fish Stand,VFJBFS8D,"Prawns, Lobster, shrimp",Tumpok,grams (g),.25999999,g,260,log10 median,,,,,,
924,2,must,3,C2 magnitude only -- decimal moved,1,1777427847332.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777427847332.jpg,municipality_median,AKLAN,MAKATO,Makato Public Market,JV Sari Sari Store,NUHW1W1Q,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Binilog,grams (g),.064999998,g,65,log10 median,,,,,,
925,2,must,3,C2 magnitude only -- decimal moved,1,1778051857216.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778051857216.jpg,municipality_median,AKLAN,MAKATO,Tugas Makato Roadside,Bhebe Shan Processed Meat Shop,OONVNV69,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Binilog,grams (g),.039999999,g,40,log10 median,,,,,,
926,2,must,3,C2 magnitude only -- decimal moved,1,1777426854806.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777426854806.jpg,municipality_median,AKLAN,MAKATO,Makato Public Market,Celina Meat Stand,OYVKS6IV,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Binilog,grams (g),.064999998,g,65,log10 median,,,,,,
928,2,must,3,C2 magnitude only -- decimal moved,1,1777512253587.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777512253587.jpg,municipality_median,AKLAN,MAKATO,Poblacion Makato Talipapa,Paunn Mini Store,YHUTTB4P,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Binilog,grams (g),.064999998,g,65,log10 median,,,,,,
931,2,must,3,C2 magnitude only -- decimal moved,1,1778051763593.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778051763593.jpg,municipality_median,AKLAN,MAKATO,Tugas Makato Roadside,Bhebe Shan Processed Meat Shop,79HF703K,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,grams (g),.32499999,g,325,log10 median,,,,,,
932,2,must,3,C2 magnitude only -- decimal moved,1,1777539467046.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777539467046.jpg,municipality_median,AKLAN,MAKATO,Tugas Makato Roadside,DMR Variety Store,DF4M51BH,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,grams (g),.28999999,g,290,log10 median,,,,,,
933,2,must,3,C2 magnitude only -- decimal moved,1,1777426793732.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777426793732.jpg,municipality_median,AKLAN,MAKATO,Makato Public Market,Celina Meat Stand,G47MBVXI,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,grams (g),.34999999,g,350,log10 median,,,,,,
939,2,must,3,C2 magnitude only -- decimal moved,1,1777254711693.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777254711693.jpg,large_size,AKLAN,MALAY,Caticlan public market,Ronans vegetables stall,091PVZDJ,Cabbage,Bilog,Kilograms (Kgs),1355,g,1355,log10 median,,,,,,
944,2,must,3,C2 magnitude only -- decimal moved,1,1777343470499.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777343470499.jpg,medium_size,AKLAN,MALAY,Brgy.Sambiray talipapa,Hyshan store,CZ6XNJ00,Cabbage,Bilog,Kilograms (Kgs),1115,g,1115,log10 median,,,,,,
945,2,must,3,C2 magnitude only -- decimal moved,1,1777343502081.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777343502081.jpg,large_size,AKLAN,MALAY,Brgy.Sambiray talipapa,Hyshan store,CZ6XNJ00,Cabbage,Bilog,Kilograms (Kgs),1555,g,1555,log10 median,,,,,,
948,2,must,3,C2 magnitude only -- decimal moved,1,1777254122696.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777254122696.jpg,large_size,AKLAN,MALAY,Caticlan public market,Rjc vegetables stall,HLQRW0RO,Cabbage,Bilog,Kilograms (Kgs),1240,g,1240,log10 median,,,,,,
959,2,must,3,C2 magnitude only -- decimal moved,1,1777253278975.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777253278975.jpg,large_size,AKLAN,MALAY,Caticlan public market,Daisy vegetables stall,URUHWS47,Cabbage,Bilog,Kilograms (Kgs),1025,g,1025,log10 median,,,,,,
1010,2,must,3,C2 magnitude only -- decimal moved,1,1777269860534.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777269860534.jpg,medium_size,AKLAN,MALAY,Caticlan roadside,Navarra food product,3AX0PS2I,Chicken,Whole (chicken),Kilograms (Kgs),1280,g,1280,log10 median,,,,,,
1012,2,must,3,C2 magnitude only -- decimal moved,1,1777346455424.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777346455424.jpg,medium_size,AKLAN,MALAY,Brgy.Sambiray talipapa,Sadifa store,97SAG2JH,Chicken,Whole (chicken),Kilograms (Kgs),1230,g,1230,log10 median,,,,,,
1013,2,must,3,C2 magnitude only -- decimal moved,1,1777944747570.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777944747570.jpg,medium_size,AKLAN,MALAY,Caticlan public market,Michael frozen foods,IKP3Q58N,Chicken,Whole (chicken),Kilograms (Kgs),1235,g,1235,log10 median,,,,,,
1014,2,must,3,C2 magnitude only -- decimal moved,1,1777945396910.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777945396910.jpg,medium_size,AKLAN,MALAY,Caticlan roadside,Nin̈a dressed chicken,KJVYD6UZ,Chicken,Whole (chicken),Kilograms (Kgs),1195,g,1195,log10 median,,,,,,
1017,2,must,3,C2 magnitude only -- decimal moved,1,1777346074747.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777346074747.jpg,medium_size,AKLAN,MALAY,Brgy.union caticlan talipapa,Fredelyn variety store,W4B6IFSQ,Chicken,Whole (chicken),Kilograms (Kgs),1080,g,1080,log10 median,,,,,,
1024,2,must,3,C2 magnitude only -- decimal moved,1,1777262694706.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777262694706.jpg,municipality_median,AKLAN,MALAY,Caticlan roadside,James sari sari store,48HPO4Q1,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,grams (g),359.70001,g,360,log10 median,,,,,,
